preferredName_A	preferredName_B	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	score
ABL2	NUP214	9606.ENSP00000427562	9606.ENSP00000352400	0	0	0	0	0	0	0	0.597	0.597
ABL2	ABL1	9606.ENSP00000427562	9606.ENSP00000361423	0	0	0.068	0.936	0.062	0.531	0.900	0.627	0.981
ABL2	P2RY8	9606.ENSP00000427562	9606.ENSP00000370697	0	0	0	0	0.094	0.084	0	0.507	0.555
ABL2	CRLF2	9606.ENSP00000427562	9606.ENSP00000370978	0	0	0	0	0.047	0.071	0	0.598	0.613
ABL2	ETV6	9606.ENSP00000427562	9606.ENSP00000379658	0	0	0	0	0.042	0.074	0	0.858	0.863
ABL2	ROBO1	9606.ENSP00000427562	9606.ENSP00000420321	0	0	0	0	0.080	0.167	0.500	0.167	0.638
ABL2	SLIT2	9606.ENSP00000427562	9606.ENSP00000422591	0	0	0	0	0.047	0.180	0.500	0.191	0.641
ABL2	PIK3R1	9606.ENSP00000427562	9606.ENSP00000428056	0	0	0	0.552	0	0.185	0	0.421	0.508
ABRAXAS1	FANCE	9606.ENSP00000369857	9606.ENSP00000229769	0	0	0	0	0	0	0	0.505	0.505
ABRAXAS1	MSH2	9606.ENSP00000369857	9606.ENSP00000233146	0	0	0	0	0.083	0	0	0.506	0.527
ABRAXAS1	MSH6	9606.ENSP00000369857	9606.ENSP00000234420	0	0	0	0	0.049	0	0	0.541	0.544
ABRAXAS1	BRIP1	9606.ENSP00000369857	9606.ENSP00000259008	0	0	0	0	0.045	0.292	0	0.558	0.675
ABRAXAS1	PALB2	9606.ENSP00000369857	9606.ENSP00000261584	0	0	0	0	0.050	0	0	0.699	0.701
ABRAXAS1	NBN	9606.ENSP00000369857	9606.ENSP00000265433	0	0	0	0	0	0	0.500	0.566	0.773
ABRAXAS1	FANCM	9606.ENSP00000369857	9606.ENSP00000267430	0	0	0	0	0.056	0	0	0.506	0.513
ABRAXAS1	ATM	9606.ENSP00000369857	9606.ENSP00000278616	0	0	0	0	0.058	0	0.500	0.582	0.785
ABRAXAS1	MRE11	9606.ENSP00000369857	9606.ENSP00000325863	0	0	0	0	0.067	0	0.500	0.691	0.843
ABRAXAS1	RAD51C	9606.ENSP00000369857	9606.ENSP00000336701	0	0	0	0	0.050	0	0	0.712	0.714
ABRAXAS1	PARP1	9606.ENSP00000369857	9606.ENSP00000355759	0	0	0	0	0	0.342	0	0.348	0.552
ABRAXAS1	RAD50	9606.ENSP00000369857	9606.ENSP00000368100	0	0	0	0	0.066	0	0.500	0	0.513
ABRAXAS1	BRCA2	9606.ENSP00000369857	9606.ENSP00000369497	0	0	0	0	0.048	0	0	0.754	0.755
ABRAXAS1	MUTYH	9606.ENSP00000369857	9606.ENSP00000500891	0	0	0	0	0	0	0	0.507	0.507
ABRAXAS1	BAP1	9606.ENSP00000369857	9606.ENSP00000417132	0	0	0	0	0	0	0.500	0.117	0.540
ABRAXAS1	RAD51	9606.ENSP00000369857	9606.ENSP00000493712	0	0	0	0	0.049	0.191	0	0.671	0.724
ABRAXAS1	TP53BP1	9606.ENSP00000369857	9606.ENSP00000371475	0	0	0	0	0.044	0.330	0.500	0.419	0.789
ABRAXAS1	CHEK2	9606.ENSP00000369857	9606.ENSP00000372023	0	0	0	0	0.048	0	0.500	0.595	0.790
ABRAXAS1	BRCA1	9606.ENSP00000369857	9606.ENSP00000418960	0	0	0	0	0.056	0.994	0.900	0.997	0.999
ACTB	XBP1	9606.ENSP00000494750	9606.ENSP00000216037	0	0	0	0	0.047	0	0	0.632	0.634
ACTB	MYH9	9606.ENSP00000494750	9606.ENSP00000216181	0	0	0	0	0.420	0.680	0.900	0.602	0.991
ACTB	NFKBIA	9606.ENSP00000494750	9606.ENSP00000216797	0	0	0	0	0.049	0.092	0	0.811	0.823
ACTB	AGO2	9606.ENSP00000494750	9606.ENSP00000220592	0	0	0	0	0.047	0.070	0	0.587	0.602
ACTB	RPS6KB1	9606.ENSP00000494750	9606.ENSP00000225577	0	0	0	0	0.042	0.062	0	0.734	0.740
ACTB	DDX5	9606.ENSP00000494750	9606.ENSP00000225792	0	0	0	0	0.462	0.260	0	0.338	0.713
ACTB	COL1A1	9606.ENSP00000494750	9606.ENSP00000225964	0	0	0	0	0.073	0.101	0	0.629	0.664
ACTB	IRF1	9606.ENSP00000494750	9606.ENSP00000245414	0	0	0	0	0.047	0.086	0	0.527	0.552
ACTB	H3-3B	9606.ENSP00000494750	9606.ENSP00000254810	0	0.001	0	0	0.103	0.819	0	0.784	0.962
ACTB	VHL	9606.ENSP00000494750	9606.ENSP00000256474	0	0	0	0	0.050	0.309	0	0.365	0.546
ACTB	NOTCH2	9606.ENSP00000494750	9606.ENSP00000256646	0	0	0	0	0.053	0.103	0	0.460	0.502
ACTB	PDGFRA	9606.ENSP00000494750	9606.ENSP00000257290	0	0	0	0	0	0	0	0.518	0.518
ACTB	CDK4	9606.ENSP00000494750	9606.ENSP00000257904	0	0.005	0	0	0.093	0.068	0	0.687	0.712
ACTB	CDH1	9606.ENSP00000494750	9606.ENSP00000261769	0	0	0	0	0.061	0.069	0	0.824	0.833
ACTB	CREBBP	9606.ENSP00000494750	9606.ENSP00000262367	0	0	0	0	0.047	0.077	0	0.535	0.556
ACTB	CCNE1	9606.ENSP00000494750	9606.ENSP00000262643	0	0	0	0	0.316	0	0	0.510	0.650
ACTB	EP300	9606.ENSP00000494750	9606.ENSP00000263253	0	0	0	0	0.047	0.162	0.500	0.510	0.778
ACTB	KDR	9606.ENSP00000494750	9606.ENSP00000263923	0	0	0	0	0	0	0	0.629	0.629
ACTB	PIK3CA	9606.ENSP00000494750	9606.ENSP00000263967	0	0	0	0	0	0	0	0.509	0.509
ACTB	FGF10	9606.ENSP00000494750	9606.ENSP00000264664	0	0	0	0	0	0	0	0.553	0.553
ACTB	DNMT3A	9606.ENSP00000494750	9606.ENSP00000264709	0	0	0	0	0.067	0.093	0	0.532	0.570
ACTB	SDHA	9606.ENSP00000494750	9606.ENSP00000264932	0	0	0	0	0.065	0	0	0.684	0.692
ACTB	CDK6	9606.ENSP00000494750	9606.ENSP00000265734	0	0.004	0	0	0.067	0.068	0	0.617	0.638
ACTB	RB1	9606.ENSP00000494750	9606.ENSP00000267163	0	0	0	0	0.056	0	0.540	0.526	0.776
ACTB	CDH2	9606.ENSP00000494750	9606.ENSP00000269141	0	0	0	0	0	0.069	0	0.778	0.784
ACTB	TP53	9606.ENSP00000494750	9606.ENSP00000269305	0	0	0	0	0.077	0.223	0	0.845	0.879
ACTB	ERBB2	9606.ENSP00000494750	9606.ENSP00000269571	0	0	0	0	0	0.292	0	0.908	0.932
ACTB	EGFR	9606.ENSP00000494750	9606.ENSP00000275493	0	0	0	0	0.042	0.402	0	0.741	0.839
ACTB	NTRK2	9606.ENSP00000494750	9606.ENSP00000277120	0	0	0	0	0.073	0.070	0	0.529	0.558
ACTB	ATM	9606.ENSP00000494750	9606.ENSP00000278616	0	0	0	0	0.049	0.069	0	0.632	0.645
ACTB	MYCN	9606.ENSP00000494750	9606.ENSP00000281043	0	0	0	0	0	0.185	0	0.511	0.585
ACTB	FLT1	9606.ENSP00000494750	9606.ENSP00000282397	0	0	0	0	0	0	0	0.524	0.524
ACTB	CSF1R	9606.ENSP00000494750	9606.ENSP00000286301	0	0	0	0	0.074	0	0	0.490	0.508
ACTB	KIT	9606.ENSP00000494750	9606.ENSP00000288135	0	0	0	0	0.056	0	0	0.636	0.642
ACTB	STAT5B	9606.ENSP00000494750	9606.ENSP00000293328	0	0	0	0	0.049	0	0	0.587	0.591
ACTB	REL	9606.ENSP00000494750	9606.ENSP00000295025	0	0	0	0	0.042	0.103	0	0.573	0.601
ACTB	ALB	9606.ENSP00000494750	9606.ENSP00000295897	0	0	0	0	0	0	0	0.886	0.886
ACTB	NPM1	9606.ENSP00000494750	9606.ENSP00000296930	0	0	0	0	0.149	0.228	0	0.424	0.588
ACTB	TSC1	9606.ENSP00000494750	9606.ENSP00000298552	0	0	0	0	0.067	0.273	0	0.326	0.503
ACTB	LRRK2	9606.ENSP00000494750	9606.ENSP00000298910	0	0	0	0	0.096	0.313	0	0.559	0.702
ACTB	STAT6	9606.ENSP00000494750	9606.ENSP00000300134	0	0	0	0	0.067	0	0	0.493	0.506
ACTB	AXIN2	9606.ENSP00000494750	9606.ENSP00000302625	0	0	0	0	0.053	0.065	0	0.525	0.543
ACTB	INSR	9606.ENSP00000494750	9606.ENSP00000303830	0	0	0	0	0.073	0.524	0	0.428	0.726
ACTB	CTNNA1	9606.ENSP00000494750	9606.ENSP00000304669	0	0	0	0	0.072	0.108	0.900	0.550	0.957
ACTB	TERT	9606.ENSP00000494750	9606.ENSP00000309572	0	0	0	0	0	0.091	0	0.557	0.580
ACTB	PRKACA	9606.ENSP00000494750	9606.ENSP00000309591	0	0	0	0	0.139	0	0	0.575	0.619
ACTB	MET	9606.ENSP00000494750	9606.ENSP00000317272	0	0	0	0	0.073	0.070	0	0.539	0.568
ACTB	NQO1	9606.ENSP00000494750	9606.ENSP00000319788	0	0	0	0	0.042	0	0	0.667	0.667
ACTB	ARID1A	9606.ENSP00000494750	9606.ENSP00000320485	0	0	0	0	0.064	0.883	0.800	0.825	0.995
ACTB	CALR	9606.ENSP00000494750	9606.ENSP00000320866	0	0	0	0	0.089	0.046	0	0.560	0.585
ACTB	SOX2	9606.ENSP00000494750	9606.ENSP00000323588	0	0	0	0	0	0	0	0.704	0.704
ACTB	STK11	9606.ENSP00000494750	9606.ENSP00000324856	0	0	0	0	0.055	0.126	0	0.512	0.561
ACTB	CD28	9606.ENSP00000494750	9606.ENSP00000324890	0	0	0	0	0	0	0	0.524	0.524
ACTB	PGR	9606.ENSP00000494750	9606.ENSP00000325120	0	0	0	0	0	0.047	0	0.586	0.588
ACTB	CCT6B	9606.ENSP00000494750	9606.ENSP00000327191	0	0	0	0	0.067	0.091	0.500	0.099	0.566
ACTB	SETD3	9606.ENSP00000494750	9606.ENSP00000327436	0	0	0	0	0.042	0.903	0	0.173	0.916
ACTB	CSF1	9606.ENSP00000494750	9606.ENSP00000327513	0	0	0	0	0.074	0	0	0.582	0.596
ACTB	GRIN2A	9606.ENSP00000494750	9606.ENSP00000332549	0	0	0	0	0	0.052	0	0.529	0.535
ACTB	SMAD3	9606.ENSP00000494750	9606.ENSP00000332973	0	0	0	0	0.067	0.294	0	0.665	0.760
ACTB	H3C13	9606.ENSP00000494750	9606.ENSP00000333277	0	0.001	0	0	0.079	0.135	0	0.783	0.812
ACTB	ARID2	9606.ENSP00000494750	9606.ENSP00000335044	0	0	0	0	0	0.806	0.800	0.610	0.983
ACTB	SF3B1	9606.ENSP00000494750	9606.ENSP00000335321	0	0	0	0	0.152	0.125	0.500	0.187	0.658
ACTB	HEY1	9606.ENSP00000494750	9606.ENSP00000338272	0	0	0	0	0	0.136	0	0.447	0.501
ACTB	UBA1	9606.ENSP00000494750	9606.ENSP00000338413	0	0	0	0	0.133	0.045	0	0.584	0.625
ACTB	SMARCB1	9606.ENSP00000494750	9606.ENSP00000340883	0	0	0	0	0.080	0.873	0.540	0.628	0.977
ACTB	STAT5A	9606.ENSP00000494750	9606.ENSP00000341208	0	0	0	0	0.042	0	0	0.591	0.591
ACTB	SMAD4	9606.ENSP00000494750	9606.ENSP00000341551	0	0	0	0	0.042	0	0	0.586	0.586
ACTB	SMARCA4	9606.ENSP00000494750	9606.ENSP00000343896	0	0	0	0	0.062	0.982	0.650	0.876	0.999
ACTB	ERCC6	9606.ENSP00000494750	9606.ENSP00000348089	0	0	0	0	0	0.113	0.500	0.155	0.592
ACTB	RAC1	9606.ENSP00000494750	9606.ENSP00000348461	0	0	0	0	0.182	0.259	0.500	0.484	0.823
ACTB	SFPQ	9606.ENSP00000494750	9606.ENSP00000349748	0	0	0	0	0.062	0.059	0	0.540	0.558
