preferredName_A	preferredName_B	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	score
ACTB	CTNNA1	9606.ENSP00000494750	9606.ENSP00000304669	0	0	0	0	0.072	0.108	0.900	0.550	0.957
ACTB	ARID1A	9606.ENSP00000494750	9606.ENSP00000320485	0	0	0	0	0.064	0.883	0.800	0.825	0.995
ACTB	SETD3	9606.ENSP00000494750	9606.ENSP00000327436	0	0	0	0	0.042	0.903	0	0.173	0.916
ACTB	H3C13	9606.ENSP00000494750	9606.ENSP00000333277	0	0.001	0	0	0.079	0.135	0	0.783	0.812
ACTB	ARID2	9606.ENSP00000494750	9606.ENSP00000335044	0	0	0	0	0	0.806	0.800	0.610	0.983
ACTB	SMARCB1	9606.ENSP00000494750	9606.ENSP00000340883	0	0	0	0	0.080	0.873	0.540	0.628	0.977
ACTB	SMARCA4	9606.ENSP00000494750	9606.ENSP00000343896	0	0	0	0	0.062	0.982	0.650	0.876	0.999
ACTB	RAC1	9606.ENSP00000494750	9606.ENSP00000348461	0	0	0	0	0.182	0.259	0.500	0.484	0.823
ACTB	TRRAP	9606.ENSP00000494750	9606.ENSP00000352925	0	0	0	0	0.044	0.299	0.900	0.482	0.960
ACTB	DCTN1	9606.ENSP00000494750	9606.ENSP00000354791	0	0	0	0	0.056	0.865	0	0.792	0.971
ACTB	AFDN	9606.ENSP00000494750	9606.ENSP00000355771	0	0	0	0	0	0	0.900	0.598	0.958
ACTB	WAS	9606.ENSP00000494750	9606.ENSP00000365891	0	0	0	0	0.087	0.284	0.900	0.387	0.954
ACTB	SMARCA2	9606.ENSP00000494750	9606.ENSP00000371638	0	0	0	0	0.049	0.290	0.650	0.612	0.896
ACTB	EP400	9606.ENSP00000494750	9606.ENSP00000374212	0	0	0	0	0.042	0.411	0.900	0.454	0.965
ACTB	MYH11	9606.ENSP00000494750	9606.ENSP00000379616	0	0	0	0	0.091	0.368	0.900	0.403	0.961
ACTB	BCL2	9606.ENSP00000494750	9606.ENSP00000381185	0	0	0	0	0	0.071	0	0.881	0.885
ACTB	MYO5A	9606.ENSP00000494750	9606.ENSP00000382177	0	0	0	0	0.042	0.288	0.650	0.304	0.811
ACTB	PBRM1	9606.ENSP00000494750	9606.ENSP00000386593	0	0	0	0	0	0.843	0.800	0.533	0.984
ACTB	RHOA	9606.ENSP00000494750	9606.ENSP00000400175	0	0	0	0	0.426	0.070	0.900	0.646	0.978
ACTB	ESR1	9606.ENSP00000494750	9606.ENSP00000405330	0	0	0	0	0	0.571	0	0.882	0.947
ACTB	H3C1	9606.ENSP00000494750	9606.ENSP00000480826	0	0.001	0	0	0.079	0.819	0	0.480	0.906
ACTB	H3C8	9606.ENSP00000494750	9606.ENSP00000484638	0	0.001	0	0	0.079	0.819	0	0.483	0.906
ACTB	ARID1B	9606.ENSP00000494750	9606.ENSP00000490491	0	0	0	0	0.049	0.218	0.800	0.691	0.947
ACTB	CTNNB1	9606.ENSP00000494750	9606.ENSP00000495360	0	0	0	0	0.077	0.294	0	0.802	0.860
ACTB	MRTFA	9606.ENSP00000494750	9606.ENSP00000498671	0	0	0	0	0.055	0.481	0.500	0.497	0.860
ACTB	CDC42	9606.ENSP00000494750	9606.ENSP00000497733	0	0	0	0	0.415	0.070	0.900	0.596	0.975
ACVR1	SMAD3	9606.ENSP00000405004	9606.ENSP00000332973	0	0	0	0	0.077	0.126	0.900	0.573	0.961
ACVR1	SMAD4	9606.ENSP00000405004	9606.ENSP00000341551	0	0	0	0	0.073	0.091	0	0.847	0.860
ACVR1	TGFBR2	9606.ENSP00000405004	9606.ENSP00000351905	0	0	0.083	0.749	0.161	0.259	0	0.706	0.810
ACVR1	ACVR1B	9606.ENSP00000405004	9606.ENSP00000442656	0	0	0.064	0.914	0	0.620	0.720	0.820	0.979
ACVR1B	SMAD3	9606.ENSP00000442656	9606.ENSP00000332973	0	0	0	0	0.067	0.354	0.500	0.813	0.936
ACVR1B	SMAD4	9606.ENSP00000442656	9606.ENSP00000341551	0	0	0	0	0.062	0.091	0.500	0.911	0.957
ACVR1B	ALK	9606.ENSP00000442656	9606.ENSP00000373700	0	0	0	0	0.043	0.092	0	0.929	0.932
ACVR1B	ACVR1	9606.ENSP00000442656	9606.ENSP00000405004	0	0	0.064	0.914	0	0.620	0.720	0.820	0.979
ADHFE1	MRTFA	9606.ENSP00000379865	9606.ENSP00000498671	0.118	0	0	0	0.192	0.606	0.792	0.349	0.955
AFDN	CDH1	9606.ENSP00000355771	9606.ENSP00000261769	0	0	0	0	0.062	0.127	0	0.851	0.867
AFDN	ELL	9606.ENSP00000355771	9606.ENSP00000262809	0	0	0	0	0	0	0	0.808	0.808
AFDN	CTNNA1	9606.ENSP00000355771	9606.ENSP00000304669	0	0	0	0	0.064	0.520	0.900	0.690	0.984
AFDN	MLLT10	9606.ENSP00000355771	9606.ENSP00000307411	0	0	0	0	0.056	0	0	0.897	0.899
AFDN	RALGDS	9606.ENSP00000355771	9606.ENSP00000361120	0	0	0	0	0	0	0	0.805	0.805
AFDN	AFF1	9606.ENSP00000355771	9606.ENSP00000378578	0	0	0	0	0.056	0	0	0.850	0.852
AFDN	MLLT3	9606.ENSP00000355771	9606.ENSP00000369695	0	0	0	0	0	0	0	0.860	0.860
AFDN	KMT2A	9606.ENSP00000355771	9606.ENSP00000436786	0	0	0	0	0.044	0.292	0	0.817	0.865
AFDN	ACTB	9606.ENSP00000355771	9606.ENSP00000494750	0	0	0	0	0	0	0.900	0.598	0.958
AFF1	ELL2	9606.ENSP00000378578	9606.ENSP00000237853	0	0	0	0	0.117	0.616	0.900	0.997	0.999
AFF1	ELL	9606.ENSP00000378578	9606.ENSP00000262809	0	0	0	0	0.113	0.091	0.900	0.998	0.999
AFF1	AFF4	9606.ENSP00000378578	9606.ENSP00000265343	0	0	0	0.824	0.113	0.510	0.900	0.985	0.999
AFF1	MLLT10	9606.ENSP00000378578	9606.ENSP00000307411	0	0	0	0	0.084	0.292	0	0.979	0.985
AFF1	ERCC6	9606.ENSP00000378578	9606.ENSP00000348089	0	0	0	0	0.060	0.107	0.900	0.062	0.910
AFF1	CTR9	9606.ENSP00000378578	9606.ENSP00000355013	0	0	0	0	0.067	0.113	0.900	0.217	0.926
AFF1	AFDN	9606.ENSP00000378578	9606.ENSP00000355771	0	0	0	0	0.056	0	0	0.850	0.852
AFF1	ABL1	9606.ENSP00000378578	9606.ENSP00000361423	0	0	0	0	0.128	0.097	0	0.819	0.845
AFF1	MLLT3	9606.ENSP00000378578	9606.ENSP00000369695	0	0	0	0	0	0.842	0.900	0.999	0.999
AFF1	ELOC	9606.ENSP00000378578	9606.ENSP00000478121	0	0	0	0	0.049	0	0.900	0.068	0.903
AFF1	DOT1L	9606.ENSP00000378578	9606.ENSP00000381657	0	0	0	0	0.049	0.292	0	0.933	0.951
AFF1	KMT2A	9606.ENSP00000378578	9606.ENSP00000436786	0	0	0	0	0.123	0.552	0	0.978	0.990
AFF4	ELL2	9606.ENSP00000265343	9606.ENSP00000237853	0	0	0	0	0.142	0.987	0.900	0.996	0.999
AFF4	ELL	9606.ENSP00000265343	9606.ENSP00000262809	0	0	0	0	0.175	0.849	0.900	0.996	0.999
AFF4	TCEA1	9606.ENSP00000265343	9606.ENSP00000428426	0	0	0	0	0.049	0.109	0.800	0.245	0.855
AFF4	ELOC	9606.ENSP00000265343	9606.ENSP00000478121	0	0	0	0	0.049	0	0.900	0.086	0.905
AFF4	ERCC6	9606.ENSP00000265343	9606.ENSP00000348089	0	0	0	0	0.049	0.107	0.900	0.062	0.909
AFF4	KMT2A	9606.ENSP00000265343	9606.ENSP00000436786	0	0	0	0	0.123	0.552	0	0.823	0.924
AFF4	CTR9	9606.ENSP00000265343	9606.ENSP00000355013	0	0	0	0	0.060	0.234	0.900	0.415	0.952
AFF4	AFF1	9606.ENSP00000265343	9606.ENSP00000378578	0	0	0	0.824	0.113	0.510	0.900	0.985	0.999
AFF4	MLLT3	9606.ENSP00000265343	9606.ENSP00000369695	0	0	0	0	0	0.833	0.900	0.994	0.999
AGO2	TP53	9606.ENSP00000220592	9606.ENSP00000269305	0	0	0	0	0	0.167	0.500	0.719	0.872
AGO2	DDX3X	9606.ENSP00000220592	9606.ENSP00000494040	0	0	0	0	0.060	0.229	0	0.848	0.880
AGO2	LRRK2	9606.ENSP00000220592	9606.ENSP00000298910	0	0	0	0	0	0.524	0	0.778	0.890
AGO2	DDX5	9606.ENSP00000220592	9606.ENSP00000225792	0	0	0	0	0.055	0.334	0	0.864	0.907
AGO2	EGFR	9606.ENSP00000220592	9606.ENSP00000275493	0	0	0	0	0.042	0.292	0	0.941	0.956
AGO2	EIF4E	9606.ENSP00000220592	9606.ENSP00000425561	0	0	0	0	0.049	0.324	0.900	0.883	0.991
AGO2	NPM1	9606.ENSP00000220592	9606.ENSP00000296930	0	0	0	0	0.066	0.292	0	0.989	0.992
AGO2	DROSHA	9606.ENSP00000220592	9606.ENSP00000425979	0	0	0	0	0.062	0.405	0.720	0.972	0.995
AGO2	DICER1	9606.ENSP00000220592	9606.ENSP00000437256	0	0	0	0	0.133	0.966	0.900	0.999	0.999
AJUBA	NCOR1	9606.ENSP00000262713	9606.ENSP00000268712	0	0	0	0	0	0.099	0.800	0.067	0.817
AJUBA	LATS1	9606.ENSP00000262713	9606.ENSP00000437550	0	0	0	0	0	0.431	0.900	0.580	0.974
AJUBA	LATS2	9606.ENSP00000262713	9606.ENSP00000372035	0	0	0	0	0.067	0.745	0.900	0.381	0.983
ALB	EGFR	9606.ENSP00000295897	9606.ENSP00000275493	0	0	0	0	0	0	0	0.808	0.808
ALB	IGF1	9606.ENSP00000295897	9606.ENSP00000376637	0	0	0	0	0	0	0	0.830	0.830
ALB	IL10	9606.ENSP00000295897	9606.ENSP00000412237	0	0	0	0	0	0	0	0.847	0.847
ALB	ACTB	9606.ENSP00000295897	9606.ENSP00000494750	0	0	0	0	0	0	0	0.886	0.886
ALK	PIK3R2	9606.ENSP00000373700	9606.ENSP00000222254	0	0	0	0	0	0.180	0.900	0.188	0.927
ALK	ATIC	9606.ENSP00000373700	9606.ENSP00000236959	0	0	0	0	0	0.059	0.500	0.867	0.932
ALK	PIK3R3	9606.ENSP00000373700	9606.ENSP00000262741	0	0	0	0	0	0.093	0.900	0.134	0.914
ALK	PIK3CA	9606.ENSP00000373700	9606.ENSP00000263967	0	0	0	0	0	0.069	0.900	0.801	0.979
ALK	MYCN	9606.ENSP00000373700	9606.ENSP00000281043	0	0	0	0	0.044	0.060	0.750	0.733	0.932
ALK	RANBP2	9606.ENSP00000373700	9606.ENSP00000283195	0	0	0	0	0	0.117	0.500	0.639	0.826
ALK	NPM1	9606.ENSP00000373700	9606.ENSP00000296930	0	0	0	0	0.067	0	0.400	0.990	0.994
ALK	EML4	9606.ENSP00000373700	9606.ENSP00000320663	0	0	0	0	0.074	0.067	0.900	0.997	0.999
ALK	TGFBR2	9606.ENSP00000373700	9606.ENSP00000351905	0	0	0	0	0	0	0	0.947	0.947
ALK	DCTN1	9606.ENSP00000373700	9606.ENSP00000354791	0	0	0	0	0	0.071	0.500	0.618	0.807
ALK	PIK3CD	9606.ENSP00000373700	9606.ENSP00000366563	0	0	0	0	0	0.069	0.900	0.284	0.927
ALK	CLTC	9606.ENSP00000373700	9606.ENSP00000479606	0	0	0	0	0	0	0.400	0.693	0.808
ALK	SEC31A	9606.ENSP00000373700	9606.ENSP00000378721	0	0	0	0	0	0.134	0.500	0.630	0.825
ALK	PLCG2	9606.ENSP00000373700	9606.ENSP00000482457	0	0	0	0	0	0	0.900	0.191	0.915
ALK	ACVR1B	9606.ENSP00000373700	9606.ENSP00000442656	0	0	0	0	0.043	0.092	0	0.929	0.932
ALK	PIK3CB	9606.ENSP00000373700	9606.ENSP00000501150	0	0	0	0	0	0.186	0.900	0.275	0.935
ALK	JAK3	9606.ENSP00000373700	9606.ENSP00000432511	0	0	0	0.560	0	0.369	0.900	0.282	0.950
ALK	PIK3R1	9606.ENSP00000373700	9606.ENSP00000428056	0	0	0	0	0	0.378	0.900	0.606	0.973
AMER1	APC	9606.ENSP00000364003	9606.ENSP00000257430	0	0	0	0	0	0.971	0.800	0.732	0.998
AMER1	AXIN1	9606.ENSP00000364003	9606.ENSP00000262320	0	0	0	0	0.103	0.800	0.800	0.995	0.999
AMER1	WT1	9606.ENSP00000364003	9606.ENSP00000368370	0	0	0	0	0.042	0	0	0.849	0.849
AMER1	KEAP1	9606.ENSP00000364003	9606.ENSP00000377245	0	0	0	0	0.049	0.629	0.400	0.909	0.978
AMER1	CTNNB1	9606.ENSP00000364003	9606.ENSP00000495360	0	0	0	0	0	0.783	0.800	0.834	0.992
APC	CDC42	9606.ENSP00000257430	9606.ENSP00000497733	0	0	0	0	0.043	0.628	0	0.648	0.864
APC	LRP6	9606.ENSP00000257430	9606.ENSP00000261349	0	0	0	0	0.042	0	0.720	0.578	0.877
APC	LRP5	9606.ENSP00000257430	9606.ENSP00000294304	0	0	0	0	0	0	0.720	0.668	0.903
APC	CDH1	9606.ENSP00000257430	9606.ENSP00000261769	0	0	0	0	0	0	0.720	0.726	0.920
APC	PTPN13	9606.ENSP00000257430	9606.ENSP00000394794	0	0	0	0	0.059	0.783	0	0.682	0.929
APC	CTNNA1	9606.ENSP00000257430	9606.ENSP00000304669	0	0	0	0	0.042	0.837	0.720	0.504	0.975
APC	AMER1	9606.ENSP00000257430	9606.ENSP00000364003	0	0	0	0	0	0.971	0.800	0.732	0.998
APC	AXIN1	9606.ENSP00000257430	9606.ENSP00000262320	0	0	0	0	0.054	0.994	0.900	0.996	0.999
APC	CTNNB1	9606.ENSP00000257430	9606.ENSP00000495360	0	0	0	0	0.099	0.999	0.900	0.996	0.999
APC	AXIN2	9606.ENSP00000257430	9606.ENSP00000302625	0	0	0	0	0.054	0.567	0.900	0.993	0.999
APH1A	NOTCH3	9606.ENSP00000358105	9606.ENSP00000263388	0	0	0	0	0	0.053	0.650	0.614	0.860
APH1A	NOTCH1	9606.ENSP00000358105	9606.ENSP00000498587	0	0	0	0	0.072	0.800	0.650	0.727	0.979
AR	FOXA1	9606.ENSP00000363822	9606.ENSP00000250448	0	0	0	0	0.083	0.761	0	0.987	0.996
AR	H3-3B	9606.ENSP00000363822	9606.ENSP00000254810	0	0	0	0	0	0.042	0.500	0.690	0.839
AR	CREBBP	9606.ENSP00000363822	9606.ENSP00000262367	0	0	0	0	0.042	0.794	0	0.815	0.960
AR	EP300	9606.ENSP00000363822	9606.ENSP00000263253	0	0	0	0	0.043	0.843	0	0.710	0.952
AR	BRD4	9606.ENSP00000363822	9606.ENSP00000263377	0	0	0	0	0	0.585	0	0.929	0.969
AR	RB1	9606.ENSP00000363822	9606.ENSP00000267163	0	0	0	0	0	0.629	0.500	0.397	0.878
AR	NCOR1	9606.ENSP00000363822	9606.ENSP00000268712	0	0	0	0	0.043	0.883	0.500	0.868	0.991
AR	TP53	9606.ENSP00000363822	9606.ENSP00000269305	0	0	0	0	0	0.439	0	0.838	0.905
AR	EGFR	9606.ENSP00000363822	9606.ENSP00000275493	0	0	0	0	0	0.536	0	0.720	0.864
AR	PRKACA	9606.ENSP00000363822	9606.ENSP00000309591	0	0	0	0	0.048	0	0.900	0.415	0.939
AR	KLK2	9606.ENSP00000363822	9606.ENSP00000313581	0	0	0	0	0.042	0.166	0.500	0.823	0.919
AR	KDM5D	9606.ENSP00000363822	9606.ENSP00000322408	0	0	0	0	0	0.294	0	0.840	0.882
AR	SMAD3	9606.ENSP00000363822	9606.ENSP00000332973	0	0	0	0	0	0.626	0	0.879	0.953
AR	SMAD4	9606.ENSP00000363822	9606.ENSP00000341551	0	0	0	0	0	0.294	0	0.809	0.859
AR	SMARCA4	9606.ENSP00000363822	9606.ENSP00000343896	0	0	0	0	0	0.703	0	0.593	0.874
AR	RUNX2	9606.ENSP00000363822	9606.ENSP00000360493	0	0	0	0	0.056	0.071	0.700	0.602	0.881
AR	PTEN	9606.ENSP00000363822	9606.ENSP00000361021	0	0	0	0	0	0.295	0	0.853	0.892
AR	HDAC1	9606.ENSP00000363822	9606.ENSP00000362649	0	0	0	0	0	0.789	0	0.835	0.964
AR	KDM4C	9606.ENSP00000363822	9606.ENSP00000370710	0	0	0	0	0	0.132	0.500	0.625	0.823
AR	HIF1A	9606.ENSP00000363822	9606.ENSP00000437955	0	0	0	0	0.067	0.525	0	0.733	0.871
AR	BRCA1	9606.ENSP00000363822	9606.ENSP00000418960	0	0	0	0	0	0.612	0	0.773	0.908
AR	FOXO1	9606.ENSP00000363822	9606.ENSP00000368880	0	0	0	0	0	0.516	0	0.843	0.921
AR	NCOR2	9606.ENSP00000363822	9606.ENSP00000384018	0	0	0	0	0	0.848	0.500	0.659	0.971
AR	ESR1	9606.ENSP00000363822	9606.ENSP00000405330	0	0	0	0.651	0.172	0	0	0.978	0.981
AR	CTNNB1	9606.ENSP00000363822	9606.ENSP00000495360	0	0	0	0	0.052	0.888	0	0.968	0.996
AR	NCOA2	9606.ENSP00000363822	9606.ENSP00000399968	0	0	0	0	0.047	0.989	0.500	0.906	0.999
ARHGAP35	RASA1	9606.ENSP00000500409	9606.ENSP00000274376	0	0	0	0	0.049	0.973	0.900	0.993	0.999
ARHGAP35	RHOA	9606.ENSP00000500409	9606.ENSP00000400175	0	0	0	0	0.042	0.843	0.900	0.922	0.998
ARHGAP35	GTF2I	9606.ENSP00000500409	9606.ENSP00000460070	0	0	0	0	0.082	0	0	0.829	0.836
ARHGAP35	CDC42	9606.ENSP00000500409	9606.ENSP00000497733	0	0	0	0	0.044	0.505	0.400	0.629	0.880
ARHGEF12	GNAQ	9606.ENSP00000380942	9606.ENSP00000286548	0	0	0	0	0.064	0.292	0.900	0.912	0.993
ARHGEF12	CDC42	9606.ENSP00000380942	9606.ENSP00000497733	0	0	0	0	0.091	0.245	0.400	0.698	0.859
ARHGEF12	ARHGEF28	9606.ENSP00000380942	9606.ENSP00000441913	0	0	0	0.559	0.097	0.098	0.900	0.314	0.936
ARHGEF12	RHOA	9606.ENSP00000380942	9606.ENSP00000400175	0	0	0	0	0.098	0.983	0.900	0.990	0.999
ARHGEF28	GNAQ	9606.ENSP00000441913	9606.ENSP00000286548	0	0	0	0	0	0	0.900	0.231	0.919
ARHGEF28	ARHGEF12	9606.ENSP00000441913	9606.ENSP00000380942	0	0	0	0.559	0.097	0.098	0.900	0.314	0.936
ARHGEF28	RHOA	9606.ENSP00000441913	9606.ENSP00000400175	0	0	0	0	0.067	0.623	0.900	0.741	0.989
ARID1A	MSH2	9606.ENSP00000320485	9606.ENSP00000233146	0	0	0	0	0.181	0	0	0.970	0.974
ARID1A	H3-3B	9606.ENSP00000320485	9606.ENSP00000254810	0	0	0	0	0.058	0.800	0	0.434	0.884
ARID1A	KMT2C	9606.ENSP00000320485	9606.ENSP00000262189	0	0	0	0	0.214	0	0	0.784	0.823
ARID1A	CREBBP	9606.ENSP00000320485	9606.ENSP00000262367	0	0	0	0	0.334	0.094	0	0.770	0.849
ARID1A	EP300	9606.ENSP00000320485	9606.ENSP00000263253	0	0	0	0	0.416	0.094	0	0.748	0.855
ARID1A	BRD4	9606.ENSP00000320485	9606.ENSP00000263377	0	0	0	0	0.535	0	0	0.625	0.818
ARID1A	PIK3CA	9606.ENSP00000320485	9606.ENSP00000263967	0	0	0	0	0.067	0	0	0.911	0.913
ARID1A	TP53	9606.ENSP00000320485	9606.ENSP00000269305	0	0	0	0	0.067	0.292	0	0.945	0.961
ARID1A	KMT2D	9606.ENSP00000320485	9606.ENSP00000301067	0	0	0	0	0.292	0	0	0.747	0.813
ARID1A	BRCA1	9606.ENSP00000320485	9606.ENSP00000418960	0	0	0	0	0.049	0.439	0	0.657	0.801
ARID1A	ACTB	9606.ENSP00000320485	9606.ENSP00000494750	0	0	0	0	0.064	0.883	0.800	0.825	0.995
ARID1A	ARID2	9606.ENSP00000320485	9606.ENSP00000335044	0	0	0	0.546	0.168	0.324	0.720	0.989	0.998
ARID1A	ARID1B	9606.ENSP00000320485	9606.ENSP00000490491	0	0	0	0.927	0.437	0.846	0.900	0.983	0.999
ARID1A	SMARCA4	9606.ENSP00000320485	9606.ENSP00000343896	0	0	0	0	0.250	0.998	0.900	0.996	0.999
ARID1A	SMARCB1	9606.ENSP00000320485	9606.ENSP00000340883	0	0	0	0	0.076	0.991	0.900	0.996	0.999
ARID1A	SMARCA2	9606.ENSP00000320485	9606.ENSP00000371638	0	0	0	0	0.105	0.948	0.900	0.995	0.999
ARID1A	PBRM1	9606.ENSP00000320485	9606.ENSP00000386593	0	0	0	0	0.183	0.556	0.720	0.997	0.999
ARID1B	ARID1A	9606.ENSP00000490491	9606.ENSP00000320485	0	0	0	0.927	0.437	0.846	0.900	0.983	0.999
ARID1B	ARID2	9606.ENSP00000490491	9606.ENSP00000335044	0	0	0	0.547	0.267	0.324	0.720	0.984	0.997
ARID1B	SMARCB1	9606.ENSP00000490491	9606.ENSP00000340883	0	0	0	0	0.049	0.921	0.900	0.995	0.999
ARID1B	SMARCA4	9606.ENSP00000490491	9606.ENSP00000343896	0	0	0	0	0.105	0.944	0.900	0.996	0.999
ARID1B	SMARCA2	9606.ENSP00000490491	9606.ENSP00000371638	0	0	0	0	0.100	0.899	0.900	0.980	0.999
ARID1B	PBRM1	9606.ENSP00000490491	9606.ENSP00000386593	0	0	0	0	0.253	0.359	0.720	0.993	0.998
ARID1B	ACTB	9606.ENSP00000490491	9606.ENSP00000494750	0	0	0	0	0.049	0.218	0.800	0.691	0.947
ARID2	ARID1A	9606.ENSP00000335044	9606.ENSP00000320485	0	0	0	0.546	0.168	0.324	0.720	0.989	0.998
ARID2	H3C8	9606.ENSP00000335044	9606.ENSP00000484638	0	0	0	0	0	0.800	0	0	0.800
ARID2	H3C1	9606.ENSP00000335044	9606.ENSP00000480826	0	0	0	0	0	0.840	0	0	0.840
ARID2	ACTB	9606.ENSP00000335044	9606.ENSP00000494750	0	0	0	0	0	0.806	0.800	0.610	0.983
ARID2	SMARCA2	9606.ENSP00000335044	9606.ENSP00000371638	0	0	0	0	0.133	0.711	0.720	0.925	0.994
ARID2	ARID1B	9606.ENSP00000335044	9606.ENSP00000490491	0	0	0	0.547	0.267	0.324	0.720	0.984	0.997
ARID2	PBRM1	9606.ENSP00000335044	9606.ENSP00000386593	0	0	0	0	0.643	0.985	0.800	0.999	0.999
ARID2	SMARCB1	9606.ENSP00000335044	9606.ENSP00000340883	0	0	0	0	0.058	0.982	0.720	0.995	0.999
ARID2	SMARCA4	9606.ENSP00000335044	9606.ENSP00000343896	0	0	0	0	0.156	0.986	0.720	0.996	0.999
ARID4B	RB1	9606.ENSP00000264183	9606.ENSP00000267163	0	0	0	0	0.055	0.827	0	0.051	0.831
ARID4B	KDM5A	9606.ENSP00000264183	9606.ENSP00000382688	0	0	0	0	0.515	0.094	0	0.735	0.873
ARID4B	ING1	9606.ENSP00000264183	9606.ENSP00000364929	0	0	0	0	0.074	0.588	0.540	0.876	0.975
