stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000351015	9606.ENSP00000256078	NF1	KRAS	9606	0.996	0	0	0	0.064	0.543	0.9	0.925
9606.ENSP00000351015	9606.ENSP00000358548	NF1	NRAS	9606	0.994	0	0	0	0.058	0.568	0.9	0.885
9606.ENSP00000351015	9606.ENSP00000407586	NF1	HRAS	9606	0.994	0	0	0	0.051	0.789	0.9	0.748
9606.ENSP00000351015	9606.ENSP00000299084	NF1	SPRED1	9606	0.992	0	0	0	0.049	0.792	0.4	0.946
9606.ENSP00000351015	9606.ENSP00000344666	NF1	NF2	9606	0.97	0	0	0	0.049	0	0	0.97
9606.ENSP00000351015	9606.ENSP00000246792	NF1	RRAS	9606	0.96	0	0	0	0.051	0.32	0.9	0.456
9606.ENSP00000351015	9606.ENSP00000256196	NF1	RRAS2	9606	0.958	0	0	0	0.051	0.32	0.9	0.435
9606.ENSP00000351015	9606.ENSP00000289104	NF1	MRAS	9606	0.955	0	0	0	0.051	0.32	0.9	0.385
9606.ENSP00000351015	9606.ENSP00000419060	NF1	BRAF	9606	0.903	0	0	0	0.067	0.092	0	0.895
9606.ENSP00000351159	9606.ENSP00000481893	CNOT3	CNOT6	9606	0.999	0	0	0	0	0.86	0.9	0.987
9606.ENSP00000351159	9606.ENSP00000229195	CNOT3	CNOT2	9606	0.999	0	0	0	0.097	0.997	0.9	0.993
9606.ENSP00000351159	9606.ENSP00000430493	CNOT3	CNOT8	9606	0.999	0	0	0	0	0.956	0.9	0.996
9606.ENSP00000351159	9606.ENSP00000399862	CNOT3	CNOT10	9606	0.999	0	0	0	0.107	0.609	0.9	0.994
9606.ENSP00000351159	9606.ENSP00000320949	CNOT3	CNOT1	9606	0.999	0	0	0	0.082	0.999	0.9	0.999
9606.ENSP00000351159	9606.ENSP00000289382	CNOT3	CNOT11	9606	0.999	0	0	0	0.063	0.779	0.9	0.99
9606.ENSP00000351159	9606.ENSP00000486540	CNOT3	CNOT9	9606	0.999	0	0	0	0.062	0.993	0.9	0.997
9606.ENSP00000351159	9606.ENSP00000445508	CNOT3	CNOT4	9606	0.999	0	0	0	0.126	0.881	0.8	0.999
9606.ENSP00000351159	9606.ENSP00000355279	CNOT3	CNOT7	9606	0.999	0	0	0	0.055	0.978	0.9	0.995
9606.ENSP00000351159	9606.ENSP00000424896	CNOT3	CNOT6L	9606	0.999	0	0	0	0.049	0.901	0.9	0.975
9606.ENSP00000351159	9606.ENSP00000437271	CNOT3	TNKS1BP1	9606	0.989	0	0	0	0.102	0.69	0.9	0.664
9606.ENSP00000351159	9606.ENSP00000427695	CNOT3	TOB1	9606	0.98	0	0	0	0	0.786	0.9	0.173
9606.ENSP00000351159	9606.ENSP00000478754	CNOT3	DDX6	9606	0.958	0	0	0	0.09	0.894	0	0.598
9606.ENSP00000351159	9606.ENSP00000300146	CNOT3	PATL1	9606	0.922	0	0	0	0.083	0.87	0	0.398
9606.ENSP00000351159	9606.ENSP00000265997	CNOT3	CPEB3	9606	0.908	0	0	0	0.057	0	0.9	0.105
9606.ENSP00000351159	9606.ENSP00000341021	CNOT3	NANOS2	9606	0.902	0	0	0	0	0.791	0	0.552
9606.ENSP00000351250	9606.ENSP00000262160	TRIM33	SMAD2	9606	0.999	0	0	0	0.059	0.825	0.7	0.993
9606.ENSP00000351250	9606.ENSP00000332973	TRIM33	SMAD3	9606	0.997	0	0	0	0.059	0.838	0.7	0.953
9606.ENSP00000351250	9606.ENSP00000361540	TRIM33	CDC20	9606	0.996	0	0	0	0.065	0.994	0	0.393
9606.ENSP00000351250	9606.ENSP00000348554	TRIM33	CDC16	9606	0.994	0	0	0	0.068	0.994	0	0
9606.ENSP00000351250	9606.ENSP00000426654	TRIM33	ANAPC4	9606	0.994	0	0	0	0.125	0.994	0	0
9606.ENSP00000351250	9606.ENSP00000261819	TRIM33	ANAPC5	9606	0.994	0	0	0	0.063	0.994	0	0.063
9606.ENSP00000351250	9606.ENSP00000378350	TRIM33	CDC23	9606	0.994	0	0	0	0.056	0.994	0	0.059
9606.ENSP00000351250	9606.ENSP00000287598	TRIM33	BUB1B	9606	0.994	0	0	0	0.062	0.994	0	0.064
9606.ENSP00000351250	9606.ENSP00000434614	TRIM33	CDC27	9606	0.994	0	0	0	0.115	0.994	0	0.05
9606.ENSP00000351250	9606.ENSP00000481380	TRIM33	CCNA2	9606	0.994	0	0	0	0.08	0.994	0	0.091
9606.ENSP00000351250	9606.ENSP00000378529	TRIM33	FZR1	9606	0.994	0	0	0	0.067	0.994	0	0
9606.ENSP00000351250	9606.ENSP00000339109	TRIM33	ANAPC1	9606	0.994	0	0	0	0.102	0.994	0	0
9606.ENSP00000351250	9606.ENSP00000394394	TRIM33	ANAPC7	9606	0.994	0	0	0	0.056	0.994	0	0
9606.ENSP00000351250	9606.ENSP00000341551	TRIM33	SMAD4	9606	0.986	0	0	0	0.116	0.841	0.5	0.824
9606.ENSP00000351250	9606.ENSP00000352252	TRIM33	H3C12	9606	0.984	0	0	0	0.047	0.907	0	0.839
9606.ENSP00000351250	9606.ENSP00000333277	TRIM33	H3C13	9606	0.973	0	0	0	0.054	0.907	0	0.716
9606.ENSP00000351250	9606.ENSP00000254810	TRIM33	H3-3B	9606	0.973	0	0	0	0.054	0.907	0	0.72
9606.ENSP00000351250	9606.ENSP00000355657	TRIM33	H3-4	9606	0.972	0	0	0	0	0.907	0	0.716
9606.ENSP00000351250	9606.ENSP00000499501	TRIM33	H3-2	9606	0.972	0	0	0	0	0.907	0	0.716
9606.ENSP00000351250	9606.ENSP00000339835	TRIM33	H3-5	9606	0.972	0	0	0	0	0.907	0	0.716
9606.ENSP00000351250	9606.ENSP00000340507	TRIM33	TRIM24	9606	0.951	0	0	0	0.136	0.863	0	0.617
9606.ENSP00000351250	9606.ENSP00000253024	TRIM33	TRIM28	9606	0.935	0	0	0	0.067	0.72	0	0.771
9606.ENSP00000351250	9606.ENSP00000383333	TRIM33	MORC3	9606	0.926	0	0	0	0.072	0	0	0.924
9606.ENSP00000351250	9606.ENSP00000355780	TRIM33	H3-3A	9606	0.912	0	0	0	0	0.907	0	0.087
9606.ENSP00000351250	9606.ENSP00000489282	TRIM33	H3C6	9606	0.911	0	0	0	0	0.907	0	0.077
9606.ENSP00000351250	9606.ENSP00000484658	TRIM33	H3C3	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000484638	TRIM33	H3C8	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000483283	TRIM33	H3C11	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000385479	TRIM33	H3C15	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000484095	TRIM33	H3C7	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000358154	TRIM33	H3C14	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000484841	TRIM33	H3C2	9606	0.908	0	0	0	0.042	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000358160	TRIM33	H3C10	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000366999	TRIM33	H3C4	9606	0.908	0	0	0	0.043	0.907	0	0.051
9606.ENSP00000351250	9606.ENSP00000480826	TRIM33	H3C1	9606	0.908	0	0	0	0	0.907	0	0.051
9606.ENSP00000351284	9606.ENSP00000363017	RAD52	RPA2	9606	0.999	0	0	0	0	0.996	0.5	0.933
9606.ENSP00000351284	9606.ENSP00000493712	RAD52	RAD51	9606	0.999	0	0	0	0.042	0.993	0	0.999
9606.ENSP00000351284	9606.ENSP00000254719	RAD52	RPA1	9606	0.999	0	0	0	0	0.998	0.5	0.667
9606.ENSP00000351284	9606.ENSP00000223129	RAD52	RPA3	9606	0.998	0	0	0	0	0.994	0.5	0.476
9606.ENSP00000351284	9606.ENSP00000298139	RAD52	WRN	9606	0.996	0	0	0	0.063	0.766	0.5	0.969
9606.ENSP00000351284	9606.ENSP00000362441	RAD52	ATRX	9606	0.993	0	0	0	0.047	0.129	0	0.992
9606.ENSP00000351284	9606.ENSP00000369497	RAD52	BRCA2	9606	0.993	0	0	0	0.056	0.225	0	0.991
9606.ENSP00000351284	9606.ENSP00000267430	RAD52	FANCM	9606	0.99	0	0	0	0.068	0.967	0	0.729
9606.ENSP00000351284	9606.ENSP00000418960	RAD52	BRCA1	9606	0.987	0	0	0	0.05	0.421	0.5	0.961
9606.ENSP00000351284	9606.ENSP00000264926	RAD52	RAD18	9606	0.983	0	0	0	0.044	0.621	0	0.958
9606.ENSP00000351284	9606.ENSP00000451974	RAD52	XRCC3	9606	0.978	0	0	0	0.054	0.767	0	0.91
9606.ENSP00000351284	9606.ENSP00000307853	RAD52	MUS81	9606	0.976	0	0	0	0.058	0.769	0	0.902
9606.ENSP00000351284	9606.ENSP00000013807	RAD52	ERCC1	9606	0.974	0	0	0	0	0.396	0.4	0.935
9606.ENSP00000351284	9606.ENSP00000336606	RAD52	RAD54B	9606	0.97	0	0	0	0.06	0.402	0	0.95
9606.ENSP00000351284	9606.ENSP00000352257	RAD52	XRCC6	9606	0.969	0	0	0	0	0.781	0	0.865
9606.ENSP00000351284	9606.ENSP00000371475	RAD52	TP53BP1	9606	0.967	0	0	0	0	0.77	0	0.865
9606.ENSP00000351284	9606.ENSP00000355506	RAD52	EXO1	9606	0.962	0	0	0	0.089	0.295	0.5	0.897
9606.ENSP00000351284	9606.ENSP00000310520	RAD52	ERCC4	9606	0.962	0	0	0	0.125	0.833	0.4	0.625
9606.ENSP00000351284	9606.ENSP00000347232	RAD52	BLM	9606	0.958	0	0	0	0.063	0.763	0.5	0.672
9606.ENSP00000351284	9606.ENSP00000483397	RAD52	FSBP	9606	0.957	0	0	0	0	0.402	0	0.932
9606.ENSP00000351284	9606.ENSP00000343741	RAD52	ATR	9606	0.955	0	0	0	0.056	0.585	0.5	0.8
9606.ENSP00000351284	9606.ENSP00000376077	RAD52	SUMO1	9606	0.951	0	0	0	0	0.62	0.4	0.803
9606.ENSP00000351284	9606.ENSP00000348056	RAD52	UBE2I	9606	0.943	0	0	0	0.042	0.53	0.4	0.816
9606.ENSP00000351284	9606.ENSP00000278616	RAD52	ATM	9606	0.94	0	0	0	0.053	0.463	0.5	0.791
9606.ENSP00000351284	9606.ENSP00000351697	RAD52	REV3L	9606	0.938	0	0	0	0	0.757	0	0.758
9606.ENSP00000351284	9606.ENSP00000351185	RAD52	DNA2	9606	0.938	0	0	0	0.05	0.398	0.5	0.811
9606.ENSP00000351284	9606.ENSP00000361043	RAD52	RAD54L	9606	0.937	0	0	0	0.044	0.402	0	0.899
9606.ENSP00000351284	9606.ENSP00000305480	RAD52	FEN1	9606	0.933	0	0	0	0.087	0.583	0.4	0.743
9606.ENSP00000351284	9606.ENSP00000317039	RAD52	RMI1	9606	0.932	0	0	0	0	0.166	0.5	0.85
9606.ENSP00000351284	9606.ENSP00000336701	RAD52	RAD51C	9606	0.926	0	0	0	0.067	0.514	0	0.85
9606.ENSP00000351284	9606.ENSP00000375978	RAD52	XRCC5	9606	0.918	0	0	0	0	0.613	0	0.798
9606.ENSP00000351284	9606.ENSP00000369335	RAD52	FBH1	9606	0.915	0	0	0	0.044	0.752	0	0.67
9606.ENSP00000351284	9606.ENSP00000482313	RAD52	RECQL4	9606	0.913	0	0	0	0.063	0.763	0	0.64
9606.ENSP00000351284	9606.ENSP00000328174	RAD52	PIF1	9606	0.912	0	0	0	0.054	0.624	0	0.773
9606.ENSP00000351284	9606.ENSP00000428209	RAD52	UBE2V2	9606	0.909	0	0	0	0	0.26	0	0.883
9606.ENSP00000351284	9606.ENSP00000313171	RAD52	ATAD5	9606	0.908	0	0	0	0.057	0.593	0	0.78
9606.ENSP00000351284	9606.ENSP00000321636	RAD52	TOP3A	9606	0.901	0	0	0	0.049	0.19	0.5	0.773
9606.ENSP00000351407	9606.ENSP00000366898	ARNT	HIF3A	9606	0.999	0	0	0	0.077	0.792	0.5	0.99
9606.ENSP00000351407	9606.ENSP00000263253	ARNT	EP300	9606	0.999	0	0	0	0.147	0.535	0.8	0.992
9606.ENSP00000351407	9606.ENSP00000437955	ARNT	HIF1A	9606	0.999	0	0	0	0.093	0.999	0.9	0.99
9606.ENSP00000351407	9606.ENSP00000242057	ARNT	AHR	9606	0.999	0	0	0	0.109	0.996	0.8	0.495
9606.ENSP00000351407	9606.ENSP00000263734	ARNT	EPAS1	9606	0.999	0	0	0	0.062	0.994	0.9	0.99
9606.ENSP00000351407	9606.ENSP00000311196	ARNT	NPAS4	9606	0.992	0	0	0	0	0.908	0.9	0.237
9606.ENSP00000351407	9606.ENSP00000490530	ARNT	ENSP00000490530	9606	0.984	0	0	0	0.109	0.956	0.54	0.25
9606.ENSP00000351407	9606.ENSP00000307479	ARNT	ARNT2	9606	0.968	0	0	0.052	0	0	0.9	0.69
9606.ENSP00000351407	9606.ENSP00000262367	ARNT	CREBBP	9606	0.968	0	0	0	0.107	0.095	0.8	0.829
9606.ENSP00000351407	9606.ENSP00000290399	ARNT	SIM2	9606	0.962	0	0	0	0	0.908	0	0.601
9606.ENSP00000351407	9606.ENSP00000289371	ARNT	EIF5B	9606	0.956	0	0	0	0.054	0	0	0.956
9606.ENSP00000351407	9606.ENSP00000355601	ARNT	EGLN1	9606	0.943	0	0	0	0.06	0.292	0	0.922
9606.ENSP00000351407	9606.ENSP00000358210	ARNT	SIM1	9606	0.93	0	0	0	0	0.793	0	0.678
9606.ENSP00000351407	9606.ENSP00000250457	ARNT	EGLN3	9606	0.929	0	0	0	0	0	0	0.929
9606.ENSP00000351407	9606.ENSP00000256474	ARNT	VHL	9606	0.925	0	0	0	0.109	0.225	0	0.901
9606.ENSP00000351407	9606.ENSP00000378488	ARNT	CYP1A1	9606	0.908	0	0	0	0	0	0.4	0.853
9606.ENSP00000351490	9606.ENSP00000478887	MAX	MYC	9606	0.999	0	0	0	0.047	0.999	0.9	0.987
9606.ENSP00000351490	9606.ENSP00000264444	MAX	MXD1	9606	0.999	0	0	0	0.065	0.991	0.54	0.861
9606.ENSP00000351490	9606.ENSP00000331152	MAX	MXI1	9606	0.998	0	0	0	0.092	0.934	0	0.979
9606.ENSP00000351490	9606.ENSP00000281043	MAX	MYCN	9606	0.996	0	0	0	0	0.894	0	0.964
9606.ENSP00000351490	9606.ENSP00000219905	MAX	MGA	9606	0.995	0	0	0	0.042	0.782	0.9	0.828
9606.ENSP00000351490	9606.ENSP00000370936	MAX	E2F6	9606	0.984	0	0	0	0	0.623	0.9	0.629
9606.ENSP00000351490	9606.ENSP00000229795	MAX	MAPK14	9606	0.976	0	0	0	0.145	0.409	0.9	0.595
9606.ENSP00000351490	9606.ENSP00000356480	MAX	RNF2	9606	0.965	0	0	0	0.049	0.607	0.9	0.183
9606.ENSP00000351490	9606.ENSP00000380494	MAX	MYCL	9606	0.962	0	0	0	0	0.761	0	0.85
9606.ENSP00000351490	9606.ENSP00000473172	MAX	RUVBL2	9606	0.95	0	0	0	0.049	0.456	0.9	0.162
9606.ENSP00000351490	9606.ENSP00000364885	MAX	ZBTB17	9606	0.947	0	0	0	0.059	0.294	0.9	0.299
9606.ENSP00000351490	9606.ENSP00000351446	MAX	WDR5	9606	0.945	0	0	0	0.133	0.315	0.9	0.188
9606.ENSP00000351490	9606.ENSP00000174618	MAX	MNT	9606	0.943	0	0	0	0.048	0.872	0	0.57
9606.ENSP00000351490	9606.ENSP00000318297	MAX	RUVBL1	9606	0.935	0	0	0	0.049	0.317	0.9	0.126
9606.ENSP00000351490	9606.ENSP00000370193	MAX	TAF9	9606	0.931	0	0	0	0.109	0.292	0.9	0
9606.ENSP00000351490	9606.ENSP00000216237	MAX	L3MBTL2	9606	0.924	0	0	0	0.049	0.776	0.5	0.368
9606.ENSP00000351490	9606.ENSP00000358862	MAX	PCGF6	9606	0.923	0	0	0	0	0.781	0.5	0.353
9606.ENSP00000351490	9606.ENSP00000406549	MAX	TAF1	9606	0.913	0	0	0	0.042	0.081	0.9	0.137
9606.ENSP00000351490	9606.ENSP00000309555	MAX	HCFC1	9606	0.912	0	0	0	0.066	0.071	0.9	0.113
9606.ENSP00000351490	9606.ENSP00000264515	MAX	RBBP5	9606	0.907	0	0	0	0.083	0	0.9	0.071
9606.ENSP00000351490	9606.ENSP00000399982	MAX	TAF6	9606	0.907	0	0	0	0.095	0	0.9	0.057
9606.ENSP00000351490	9606.ENSP00000401867	MAX	MXD3	9606	0.906	0	0	0	0	0.837	0	0.448
9606.ENSP00000351490	9606.ENSP00000436786	MAX	KMT2A	9606	0.905	0	0	0	0.078	0	0.9	0.06
9606.ENSP00000351490	9606.ENSP00000364519	MAX	TFDP1	9606	0.903	0	0	0	0.049	0.79	0.5	0.146
9606.ENSP00000351490	9606.ENSP00000495240	MAX	CHD8	9606	0.903	0	0	0	0.075	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000252996	MAX	TAF4	9606	0.903	0	0	0	0.075	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000314029	MAX	SENP3	9606	0.903	0	0	0	0.077	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000312709	MAX	TAF7	9606	0.903	0	0	0	0.048	0	0.9	0.068
9606.ENSP00000351490	9606.ENSP00000301396	MAX	PELP1	9606	0.903	0	0	0	0.049	0	0.9	0.066
9606.ENSP00000351490	9606.ENSP00000448598	MAX	C17orf49	9606	0.902	0	0	0	0.062	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000211287	MAX	MAPK13	9606	0.902	0	0	0	0.067	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000333685	MAX	MAPK11	9606	0.902	0	0	0	0.067	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000215659	MAX	MAPK12	9606	0.902	0	0	0	0.067	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000363944	MAX	LAS1L	9606	0.902	0	0	0	0.066	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000406037	MAX	KAT8	9606	0.901	0	0	0	0.049	0.046	0.9	0.042
9606.ENSP00000351490	9606.ENSP00000364037	MAX	TEX10	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000391457	MAX	INO80C	9606	0.9	0	0	0	0	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000324122	MAX	PRPF31	9606	0.9	0	0	0	0.042	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000387393	MAX	KANSL1	9606	0.9	0	0	0	0	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000363124	MAX	PHF20	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000351490	9606.ENSP00000349640	MAX	MCRS1	9606	0.9	0	0	0	0.049	0	0.9	0
9606.ENSP00000351697	9606.ENSP00000235310	REV3L	MAD2L2	9606	0.999	0	0	0	0	0.997	0.9	0.999
9606.ENSP00000351697	9606.ENSP00000480186	REV3L	POLD2	9606	0.999	0	0	0	0.117	0.964	0.9	0.994
9606.ENSP00000351697	9606.ENSP00000258428	REV3L	REV1	9606	0.999	0	0	0	0.168	0.991	0.5	0.999
9606.ENSP00000351697	9606.ENSP00000263681	REV3L	POLD3	9606	0.997	0	0	0	0.065	0.143	0.9	0.974
9606.ENSP00000351697	9606.ENSP00000322570	REV3L	POLE	9606	0.989	0	0	0	0	0.419	0.9	0.838
9606.ENSP00000351697	9606.ENSP00000267430	REV3L	FANCM	9606	0.987	0.041	0	0	0.069	0.962	0	0.678
9606.ENSP00000351697	9606.ENSP00000361310	REV3L	POLH	9606	0.986	0	0	0	0.081	0.838	0	0.919
9606.ENSP00000351697	9606.ENSP00000265465	REV3L	POLA2	9606	0.985	0	0	0	0.192	0.745	0.9	0.361
9606.ENSP00000351697	9606.ENSP00000472445	REV3L	POLD1	9606	0.984	0	0	0	0	0.635	0.9	0.61
9606.ENSP00000351697	9606.ENSP00000484105	REV3L	PRIM2	9606	0.98	0	0	0	0.248	0.636	0.9	0.365
9606.ENSP00000351697	9606.ENSP00000363286	REV3L	POLE3	9606	0.974	0	0	0	0.063	0.5	0.9	0.517
9606.ENSP00000351697	9606.ENSP00000216367	REV3L	POLE2	9606	0.973	0	0	0	0.147	0.511	0.9	0.436
9606.ENSP00000351697	9606.ENSP00000350491	REV3L	PRIM1	9606	0.972	0	0	0	0.195	0.509	0.9	0.376
9606.ENSP00000351697	9606.ENSP00000420176	REV3L	POLE4	9606	0.959	0	0	0	0	0.324	0.9	0.449
9606.ENSP00000351697	9606.ENSP00000462664	REV3L	POLI	9606	0.954	0	0	0	0.118	0.757	0.5	0.624
9606.ENSP00000351697	9606.ENSP00000368358	REV3L	POLA1	9606	0.946	0	0	0	0.056	0.305	0.9	0.281
9606.ENSP00000351697	9606.ENSP00000399851	REV3L	POLG	9606	0.94	0	0	0	0.112	0.088	0.9	0.346
9606.ENSP00000351697	9606.ENSP00000351284	REV3L	RAD52	9606	0.938	0	0	0	0	0.757	0	0.758
9606.ENSP00000351697	9606.ENSP00000368458	REV3L	PCNA	9606	0.937	0.09	0	0	0.207	0.748	0.5	0.417
9606.ENSP00000351697	9606.ENSP00000442563	REV3L	POLG2	9606	0.924	0	0	0	0.049	0	0.9	0.27
9606.ENSP00000351697	9606.ENSP00000264926	REV3L	RAD18	9606	0.917	0	0	0	0	0.489	0	0.845
9606.ENSP00000351697	9606.ENSP00000428209	REV3L	UBE2V2	9606	0.912	0	0	0	0.045	0.633	0	0.771
9606.ENSP00000351697	9606.ENSP00000241436	REV3L	POLK	9606	0.91	0	0	0	0.18	0.323	0.5	0.716
9606.ENSP00000351697	9606.ENSP00000220913	REV3L	CHRAC1	9606	0.905	0	0	0	0	0.071	0.9	0.063
9606.ENSP00000351697	9606.ENSP00000378736	REV3L	CRCP	9606	0.901	0	0	0	0.049	0	0.9	0.049
9606.ENSP00000351807	9606.ENSP00000345008	ELN	FBLN5	9606	0.999	0	0	0	0.127	0.437	0.5	0.997
9606.ENSP00000351807	9606.ENSP00000325527	ELN	FBN1	9606	0.999	0	0	0	0.208	0.622	0	0.999
9606.ENSP00000351807	9606.ENSP00000346839	ELN	FN1	9606	0.998	0	0	0	0.062	0	0	0.998
9606.ENSP00000351807	9606.ENSP00000364685	ELN	MFAP2	9606	0.996	0	0	0	0.183	0	0.5	0.991
9606.ENSP00000351807	9606.ENSP00000052754	ELN	DCN	9606	0.993	0	0	0	0.162	0.292	0	0.99
9606.ENSP00000351807	9606.ENSP00000231004	ELN	LOX	9606	0.992	0	0	0	0.11	0.737	0.4	0.952
9606.ENSP00000351807	9606.ENSP00000226218	ELN	VTN	9606	0.991	0	0	0	0.044	0	0	0.991
9606.ENSP00000351807	9606.ENSP00000378957	ELN	MFAP4	9606	0.99	0	0	0	0.309	0	0	0.987
9606.ENSP00000351807	9606.ENSP00000327336	ELN	BGN	9606	0.99	0	0	0	0.213	0.292	0	0.984
9606.ENSP00000351807	9606.ENSP00000306920	ELN	GLB1	9606	0.987	0	0	0	0	0	0	0.987
9606.ENSP00000351807	9606.ENSP00000309953	ELN	EFEMP2	9606	0.987	0	0	0	0.135	0.437	0	0.976
9606.ENSP00000351807	9606.ENSP00000254301	ELN	LGALS3	9606	0.984	0	0	0	0.059	0.292	0	0.979
9606.ENSP00000351807	9606.ENSP00000361405	ELN	MMP9	9606	0.979	0	0	0	0.05	0.292	0	0.972
9606.ENSP00000351807	9606.ENSP00000384169	ELN	FBLN2	9606	0.975	0	0	0	0.161	0.331	0	0.96
9606.ENSP00000351807	9606.ENSP00000424571	ELN	FBN2	9606	0.967	0	0	0	0.107	0.331	0	0.95
9606.ENSP00000351807	9606.ENSP00000261921	ELN	LOXL1	9606	0.962	0	0	0	0.16	0.095	0.4	0.927
9606.ENSP00000351807	9606.ENSP00000458585	ELN	MMP12	9606	0.958	0	0	0	0.061	0.292	0	0.943
9606.ENSP00000351807	9606.ENSP00000373783	ELN	LOXL2	9606	0.934	0	0	0	0.054	0.437	0.4	0.818
9606.ENSP00000351807	9606.ENSP00000317232	ELN	FKBP10	9606	0.925	0	0	0	0.062	0	0	0.924
9606.ENSP00000351807	9606.ENSP00000387356	ELN	ACAN	9606	0.917	0	0	0	0.128	0	0	0.909
9606.ENSP00000351807	9606.ENSP00000331544	ELN	FBLN1	9606	0.904	0	0	0	0.206	0.331	0	0.834
9606.ENSP00000351905	9606.ENSP00000221930	TGFBR2	TGFB1	9606	0.999	0	0	0	0.105	0.986	0.9	0.999
9606.ENSP00000351905	9606.ENSP00000238682	TGFBR2	TGFB3	9606	0.999	0	0	0	0.049	0.984	0.9	0.997
9606.ENSP00000351905	9606.ENSP00000355896	TGFBR2	TGFB2	9606	0.999	0	0	0	0.088	0.932	0	0.997
9606.ENSP00000351905	9606.ENSP00000447297	TGFBR2	TGFBR1	9606	0.999	0	0	0	0.132	0.986	0.9	0.986
9606.ENSP00000351905	9606.ENSP00000332973	TGFBR2	SMAD3	9606	0.998	0	0	0	0.166	0.091	0.9	0.985
9606.ENSP00000351905	9606.ENSP00000262160	TGFBR2	SMAD2	9606	0.998	0	0	0	0.087	0.091	0.9	0.979
9606.ENSP00000351905	9606.ENSP00000362299	TGFBR2	ENG	9606	0.997	0	0	0	0.198	0.63	0	0.992
9606.ENSP00000351905	9606.ENSP00000341551	TGFBR2	SMAD4	9606	0.996	0	0	0	0.049	0.091	0.9	0.96
9606.ENSP00000351905	9606.ENSP00000262158	TGFBR2	SMAD7	9606	0.994	0	0	0	0.107	0.644	0.9	0.855
9606.ENSP00000351905	9606.ENSP00000373574	TGFBR2	ACVRL1	9606	0.992	0	0	0	0.155	0.528	0.8	0.916
9606.ENSP00000351905	9606.ENSP00000212355	TGFBR2	TGFBR3	9606	0.986	0	0	0	0.06	0.615	0	0.965
9606.ENSP00000351905	9606.ENSP00000354621	TGFBR2	SMURF1	9606	0.983	0	0	0	0.058	0.525	0.9	0.678
9606.ENSP00000351905	9606.ENSP00000266000	TGFBR2	DAXX	9606	0.981	0	0	0	0	0.334	0.9	0.747
9606.ENSP00000351905	9606.ENSP00000262435	TGFBR2	SMURF2	9606	0.981	0	0	0	0.054	0.636	0.9	0.516
9606.ENSP00000351905	9606.ENSP00000264033	TGFBR2	CBL	9606	0.96	0	0	0	0.056	0.555	0.9	0.174
9606.ENSP00000351905	9606.ENSP00000252809	TGFBR2	GDF15	9606	0.96	0	0	0	0.048	0.126	0.9	0.58
9606.ENSP00000351905	9606.ENSP00000335153	TGFBR2	HSP90AA1	9606	0.959	0	0	0	0.064	0.558	0	0.908
9606.ENSP00000351905	9606.ENSP00000400175	TGFBR2	RHOA	9606	0.952	0	0	0	0.106	0.11	0.9	0.474
9606.ENSP00000351905	9606.ENSP00000373700	TGFBR2	ALK	9606	0.947	0	0	0	0	0	0	0.947
9606.ENSP00000351905	9606.ENSP00000478927	TGFBR2	YAP1	9606	0.932	0	0	0	0.065	0.071	0.9	0.318
9606.ENSP00000351905	9606.ENSP00000401303	TGFBR2	SHC1	9606	0.927	0	0	0	0.083	0.315	0	0.894
9606.ENSP00000351905	9606.ENSP00000221138	TGFBR2	PPP2CB	9606	0.926	0	0	0	0.042	0.218	0.9	0.128
9606.ENSP00000351905	9606.ENSP00000360609	TGFBR2	HSP90AB1	9606	0.92	0	0	0	0.065	0.136	0	0.908
9606.ENSP00000351905	9606.ENSP00000325527	TGFBR2	FBN1	9606	0.916	0	0	0	0.097	0.098	0	0.905
9606.ENSP00000351905	9606.ENSP00000311344	TGFBR2	PPP2R1B	9606	0.914	0	0	0	0.042	0	0.9	0.174
