preferredName_A	preferredName_B	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	score
ABL1	KIT	9606.ENSP00000361423	9606.ENSP00000288135	0	0	0	0.598	0.056	0.181	0	0.601	0.664
ABL1	STAT5B	9606.ENSP00000361423	9606.ENSP00000293328	0	0	0	0	0.065	0.439	0.900	0.727	0.983
ABL1	TLX3	9606.ENSP00000361423	9606.ENSP00000296921	0	0	0	0	0	0.048	0	0.738	0.739
ABL1	NPM1	9606.ENSP00000361423	9606.ENSP00000296930	0	0	0	0	0.064	0	0	0.697	0.704
ABL1	INPPL1	9606.ENSP00000361423	9606.ENSP00000298229	0	0	0	0.549	0.125	0.392	0	0.475	0.696
ABL1	BCR	9606.ENSP00000361423	9606.ENSP00000303507	0	0	0	0	0.083	0.737	0.900	0.869	0.996
ABL1	TERT	9606.ENSP00000361423	9606.ENSP00000309572	0	0	0	0	0	0.049	0	0.599	0.603
ABL1	NUP98	9606.ENSP00000361423	9606.ENSP00000316032	0	0	0	0	0.060	0.045	0	0.669	0.676
ABL1	EML4	9606.ENSP00000361423	9606.ENSP00000320663	0	0	0	0	0.074	0.067	0	0.601	0.626
ABL1	CALR	9606.ENSP00000361423	9606.ENSP00000320866	0	0	0	0	0.107	0	0	0.616	0.643
ABL1	EBF1	9606.ENSP00000361423	9606.ENSP00000322898	0	0	0	0	0.053	0.052	0	0.629	0.637
ABL1	MRE11	9606.ENSP00000361423	9606.ENSP00000325863	0	0	0	0	0	0.045	0.500	0.483	0.731
ABL1	PHF6	9606.ENSP00000361423	9606.ENSP00000329097	0	0	0	0	0	0.077	0	0.645	0.659
ABL1	IKZF1	9606.ENSP00000361423	9606.ENSP00000331614	0	0	0	0	0	0.071	0	0.841	0.845
ABL1	FIP1L1	9606.ENSP00000361423	9606.ENSP00000336752	0	0	0	0	0.049	0	0	0.684	0.687
ABL1	EPHA3	9606.ENSP00000361423	9606.ENSP00000337451	0	0	0	0.616	0.074	0.292	0.900	0.441	0.958
ABL1	STAT5A	9606.ENSP00000361423	9606.ENSP00000341208	0	0	0	0	0.088	0.332	0.900	0.724	0.980
ABL1	ERBB4	9606.ENSP00000361423	9606.ENSP00000342235	0	0	0	0.596	0	0.400	0	0.500	0.687
ABL1	HOXA9	9606.ENSP00000361423	9606.ENSP00000343619	0	0	0	0	0.042	0.046	0	0.657	0.659
ABL1	RAD52	9606.ENSP00000361423	9606.ENSP00000351284	0	0	0	0	0.042	0.050	0.750	0.311	0.822
ABL1	NUP214	9606.ENSP00000361423	9606.ENSP00000352400	0	0	0	0	0.058	0	0	0.906	0.907
ABL1	MTOR	9606.ENSP00000361423	9606.ENSP00000354558	0	0	0	0	0.067	0.315	0	0.557	0.692
ABL1	PARP1	9606.ENSP00000361423	9606.ENSP00000355759	0	0	0	0	0.047	0.292	0	0.713	0.789
ABL1	EPHA7	9606.ENSP00000361423	9606.ENSP00000358309	0	0	0	0.607	0.074	0	0.900	0.336	0.933
ABL1	XIAP	9606.ENSP00000361423	9606.ENSP00000360242	0	0	0	0	0	0.092	0	0.621	0.641
ABL1	RUNX2	9606.ENSP00000361423	9606.ENSP00000360493	0	0	0	0	0	0	0.750	0.322	0.823
ABL1	PTEN	9606.ENSP00000361423	9606.ENSP00000361021	0	0	0	0	0.048	0.092	0	0.627	0.650
ABL1	DEK	9606.ENSP00000361423	9606.ENSP00000498653	0	0	0	0	0	0.046	0	0.599	0.601
ABL1	MYH11	9606.ENSP00000361423	9606.ENSP00000379616	0	0	0	0	0	0.079	0	0.585	0.602
ABL1	PTPN11	9606.ENSP00000361423	9606.ENSP00000489597	0	0	0	0.556	0.063	0.097	0	0.568	0.603
ABL1	TET2	9606.ENSP00000361423	9606.ENSP00000442788	0	0	0	0	0	0	0	0.604	0.604
ABL1	WT1	9606.ENSP00000361423	9606.ENSP00000368370	0	0	0	0	0.044	0.071	0	0.598	0.611
ABL1	MLLT3	9606.ENSP00000361423	9606.ENSP00000369695	0	0	0	0	0	0	0	0.626	0.626
ABL1	NOTCH1	9606.ENSP00000361423	9606.ENSP00000498587	0	0	0	0	0.080	0.113	0	0.596	0.641
ABL1	SETBP1	9606.ENSP00000361423	9606.ENSP00000497406	0	0	0	0	0.056	0.077	0	0.643	0.662
ABL1	CRLF2	9606.ENSP00000361423	9606.ENSP00000370978	0	0	0	0	0	0.071	0	0.660	0.670
ABL1	BCL2	9606.ENSP00000361423	9606.ENSP00000381185	0	0	0	0	0.055	0	0	0.668	0.673
ABL1	ASXL1	9606.ENSP00000361423	9606.ENSP00000364839	0	0	0	0	0.081	0.098	0	0.643	0.678
ABL1	KMT2A	9606.ENSP00000361423	9606.ENSP00000436786	0	0	0	0	0.050	0.077	0	0.668	0.684
ABL1	MUC1	9606.ENSP00000361423	9606.ENSP00000484824	0	0	0	0	0	0.331	0	0.565	0.696
ABL1	SLIT2	9606.ENSP00000361423	9606.ENSP00000422591	0	0	0	0	0.047	0.180	0.500	0.381	0.725
ABL1	CDKN2A	9606.ENSP00000361423	9606.ENSP00000418915	0	0	0	0	0	0.095	0	0.749	0.763
ABL1	CDC42	9606.ENSP00000361423	9606.ENSP00000497733	0	0	0	0	0.074	0.110	0.500	0.532	0.781
ABL1	WWTR1	9606.ENSP00000361423	9606.ENSP00000419465	0	0	0	0	0.045	0.071	0.750	0.166	0.790
ABL1	PIK3R1	9606.ENSP00000361423	9606.ENSP00000428056	0	0	0	0.551	0.062	0.793	0	0.203	0.832
ABL1	AFF1	9606.ENSP00000361423	9606.ENSP00000378578	0	0	0	0	0.128	0.097	0	0.819	0.845
ABL1	RAD51	9606.ENSP00000361423	9606.ENSP00000493712	0	0	0	0	0	0.642	0	0.772	0.915
ABL1	ROBO1	9606.ENSP00000361423	9606.ENSP00000420321	0	0	0	0	0.086	0.167	0.900	0.173	0.928
ABL1	ETV6	9606.ENSP00000361423	9606.ENSP00000379658	0	0	0	0	0.044	0.074	0	0.930	0.932
ABL1	CTNNB1	9606.ENSP00000361423	9606.ENSP00000495360	0	0	0	0	0.095	0.539	0.500	0.785	0.949
ABL1	BRCA1	9606.ENSP00000361423	9606.ENSP00000418960	0	0	0	0	0	0.483	0.500	0.847	0.956
ABL1	NTRK1	9606.ENSP00000361423	9606.ENSP00000431418	0	0	0	0.642	0	0.510	0.900	0.212	0.958
ABL1	ABL2	9606.ENSP00000361423	9606.ENSP00000427562	0	0	0.068	0.936	0.062	0.531	0.900	0.627	0.981
ABL2	FLT3	9606.ENSP00000427562	9606.ENSP00000241453	0	0	0	0.601	0.095	0.316	0.500	0.175	0.710
ABL2	ERBB2	9606.ENSP00000427562	9606.ENSP00000269571	0	0	0.109	0.590	0	0.615	0	0.162	0.687
ABL2	EGFR	9606.ENSP00000427562	9606.ENSP00000275493	0	0	0.125	0.591	0.047	0.709	0	0.208	0.782
ABL2	RAC1	9606.ENSP00000427562	9606.ENSP00000348461	0	0	0	0	0.082	0.222	0.500	0.136	0.650
ABL2	CRLF2	9606.ENSP00000427562	9606.ENSP00000370978	0	0	0	0	0.047	0.071	0	0.598	0.613
ABL2	ETV6	9606.ENSP00000427562	9606.ENSP00000379658	0	0	0	0	0.042	0.074	0	0.858	0.863
ABL2	ROBO1	9606.ENSP00000427562	9606.ENSP00000420321	0	0	0	0	0.080	0.167	0.500	0.167	0.638
ABL2	SLIT2	9606.ENSP00000427562	9606.ENSP00000422591	0	0	0	0	0.047	0.180	0.500	0.191	0.641
ABRAXAS1	BRIP1	9606.ENSP00000369857	9606.ENSP00000259008	0	0	0	0	0.045	0.292	0	0.558	0.675
ABRAXAS1	PALB2	9606.ENSP00000369857	9606.ENSP00000261584	0	0	0	0	0.050	0	0	0.699	0.701
ABRAXAS1	NBN	9606.ENSP00000369857	9606.ENSP00000265433	0	0	0	0	0	0	0.500	0.566	0.773
ABRAXAS1	ATM	9606.ENSP00000369857	9606.ENSP00000278616	0	0	0	0	0.058	0	0.500	0.582	0.785
ABRAXAS1	MRE11	9606.ENSP00000369857	9606.ENSP00000325863	0	0	0	0	0.067	0	0.500	0.691	0.843
ABRAXAS1	RAD51C	9606.ENSP00000369857	9606.ENSP00000336701	0	0	0	0	0.050	0	0	0.712	0.714
ABRAXAS1	BRCA2	9606.ENSP00000369857	9606.ENSP00000369497	0	0	0	0	0.048	0	0	0.754	0.755
ABRAXAS1	RAD51	9606.ENSP00000369857	9606.ENSP00000493712	0	0	0	0	0.049	0.191	0	0.671	0.724
ABRAXAS1	TP53BP1	9606.ENSP00000369857	9606.ENSP00000371475	0	0	0	0	0.044	0.330	0.500	0.419	0.789
ABRAXAS1	CHEK2	9606.ENSP00000369857	9606.ENSP00000372023	0	0	0	0	0.048	0	0.500	0.595	0.790
ABRAXAS1	BRCA1	9606.ENSP00000369857	9606.ENSP00000418960	0	0	0	0	0.056	0.994	0.900	0.997	0.999
ACTB	XBP1	9606.ENSP00000494750	9606.ENSP00000216037	0	0	0	0	0.047	0	0	0.632	0.634
ACTB	MYH9	9606.ENSP00000494750	9606.ENSP00000216181	0	0	0	0	0.420	0.680	0.900	0.602	0.991
ACTB	NFKBIA	9606.ENSP00000494750	9606.ENSP00000216797	0	0	0	0	0.049	0.092	0	0.811	0.823
ACTB	AGO2	9606.ENSP00000494750	9606.ENSP00000220592	0	0	0	0	0.047	0.070	0	0.587	0.602
ACTB	RPS6KB1	9606.ENSP00000494750	9606.ENSP00000225577	0	0	0	0	0.042	0.062	0	0.734	0.740
ACTB	DDX5	9606.ENSP00000494750	9606.ENSP00000225792	0	0	0	0	0.462	0.260	0	0.338	0.713
ACTB	COL1A1	9606.ENSP00000494750	9606.ENSP00000225964	0	0	0	0	0.073	0.101	0	0.629	0.664
ACTB	H3-3B	9606.ENSP00000494750	9606.ENSP00000254810	0	0.001	0	0	0.103	0.819	0	0.784	0.962
ACTB	CDK4	9606.ENSP00000494750	9606.ENSP00000257904	0	0.005	0	0	0.093	0.068	0	0.687	0.712
ACTB	CDH1	9606.ENSP00000494750	9606.ENSP00000261769	0	0	0	0	0.061	0.069	0	0.824	0.833
ACTB	CCNE1	9606.ENSP00000494750	9606.ENSP00000262643	0	0	0	0	0.316	0	0	0.510	0.650
ACTB	EP300	9606.ENSP00000494750	9606.ENSP00000263253	0	0	0	0	0.047	0.162	0.500	0.510	0.778
ACTB	KDR	9606.ENSP00000494750	9606.ENSP00000263923	0	0	0	0	0	0	0	0.629	0.629
ACTB	SDHA	9606.ENSP00000494750	9606.ENSP00000264932	0	0	0	0	0.065	0	0	0.684	0.692
ACTB	CDK6	9606.ENSP00000494750	9606.ENSP00000265734	0	0.004	0	0	0.067	0.068	0	0.617	0.638
ACTB	RB1	9606.ENSP00000494750	9606.ENSP00000267163	0	0	0	0	0.056	0	0.540	0.526	0.776
ACTB	CDH2	9606.ENSP00000494750	9606.ENSP00000269141	0	0	0	0	0	0.069	0	0.778	0.784
ACTB	TP53	9606.ENSP00000494750	9606.ENSP00000269305	0	0	0	0	0.077	0.223	0	0.845	0.879
ACTB	ERBB2	9606.ENSP00000494750	9606.ENSP00000269571	0	0	0	0	0	0.292	0	0.908	0.932
ACTB	EGFR	9606.ENSP00000494750	9606.ENSP00000275493	0	0	0	0	0.042	0.402	0	0.741	0.839
ACTB	ATM	9606.ENSP00000494750	9606.ENSP00000278616	0	0	0	0	0.049	0.069	0	0.632	0.645
ACTB	KIT	9606.ENSP00000494750	9606.ENSP00000288135	0	0	0	0	0.056	0	0	0.636	0.642
ACTB	REL	9606.ENSP00000494750	9606.ENSP00000295025	0	0	0	0	0.042	0.103	0	0.573	0.601
ACTB	ALB	9606.ENSP00000494750	9606.ENSP00000295897	0	0	0	0	0	0	0	0.886	0.886
ACTB	LRRK2	9606.ENSP00000494750	9606.ENSP00000298910	0	0	0	0	0.096	0.313	0	0.559	0.702
ACTB	INSR	9606.ENSP00000494750	9606.ENSP00000303830	0	0	0	0	0.073	0.524	0	0.428	0.726
ACTB	CTNNA1	9606.ENSP00000494750	9606.ENSP00000304669	0	0	0	0	0.072	0.108	0.900	0.550	0.957
ACTB	PRKACA	9606.ENSP00000494750	9606.ENSP00000309591	0	0	0	0	0.139	0	0	0.575	0.619
ACTB	NQO1	9606.ENSP00000494750	9606.ENSP00000319788	0	0	0	0	0.042	0	0	0.667	0.667
ACTB	ARID1A	9606.ENSP00000494750	9606.ENSP00000320485	0	0	0	0	0.064	0.883	0.800	0.825	0.995
ACTB	SOX2	9606.ENSP00000494750	9606.ENSP00000323588	0	0	0	0	0	0	0	0.704	0.704
ACTB	SETD3	9606.ENSP00000494750	9606.ENSP00000327436	0	0	0	0	0.042	0.903	0	0.173	0.916
ACTB	SMAD3	9606.ENSP00000494750	9606.ENSP00000332973	0	0	0	0	0.067	0.294	0	0.665	0.760
ACTB	H3C13	9606.ENSP00000494750	9606.ENSP00000333277	0	0.001	0	0	0.079	0.135	0	0.783	0.812
ACTB	ARID2	9606.ENSP00000494750	9606.ENSP00000335044	0	0	0	0	0	0.806	0.800	0.610	0.983
ACTB	SF3B1	9606.ENSP00000494750	9606.ENSP00000335321	0	0	0	0	0.152	0.125	0.500	0.187	0.658
ACTB	UBA1	9606.ENSP00000494750	9606.ENSP00000338413	0	0	0	0	0.133	0.045	0	0.584	0.625
ACTB	SMARCB1	9606.ENSP00000494750	9606.ENSP00000340883	0	0	0	0	0.080	0.873	0.540	0.628	0.977
ACTB	SMARCA4	9606.ENSP00000494750	9606.ENSP00000343896	0	0	0	0	0.062	0.982	0.650	0.876	0.999
ACTB	RAC1	9606.ENSP00000494750	9606.ENSP00000348461	0	0	0	0	0.182	0.259	0.500	0.484	0.823
ACTB	DNMT1	9606.ENSP00000494750	9606.ENSP00000352516	0	0	0	0	0.056	0.300	0	0.601	0.714
ACTB	TRRAP	9606.ENSP00000494750	9606.ENSP00000352925	0	0	0	0	0.044	0.299	0.900	0.482	0.960
ACTB	MTOR	9606.ENSP00000494750	9606.ENSP00000354558	0	0.024	0	0	0.055	0.052	0	0.746	0.752
ACTB	DCTN1	9606.ENSP00000494750	9606.ENSP00000354791	0	0	0	0	0.056	0.865	0	0.792	0.971
ACTB	PARP1	9606.ENSP00000494750	9606.ENSP00000355759	0	0	0	0	0.054	0	0	0.792	0.794
ACTB	AFDN	9606.ENSP00000494750	9606.ENSP00000355771	0	0	0	0	0	0	0.900	0.598	0.958
ACTB	LMNA	9606.ENSP00000494750	9606.ENSP00000357283	0	0	0	0	0.066	0.312	0	0.690	0.784
ACTB	XIAP	9606.ENSP00000494750	9606.ENSP00000360242	0	0	0	0	0.042	0.061	0	0.624	0.632
ACTB	RUNX2	9606.ENSP00000494750	9606.ENSP00000360493	0	0	0	0	0	0	0	0.697	0.697
ACTB	PTEN	9606.ENSP00000494750	9606.ENSP00000361021	0	0	0	0	0.047	0	0	0.719	0.720
ACTB	HDAC1	9606.ENSP00000494750	9606.ENSP00000362649	0	0	0	0	0.073	0.094	0	0.743	0.766
ACTB	AR	9606.ENSP00000494750	9606.ENSP00000363822	0	0	0	0	0	0.234	0	0.609	0.688
ACTB	WAS	9606.ENSP00000494750	9606.ENSP00000365891	0	0	0	0	0.087	0.284	0.900	0.387	0.954
ACTB	FOXO1	9606.ENSP00000494750	9606.ENSP00000368880	0	0	0	0	0	0.086	0	0.624	0.642
ACTB	MLLT3	9606.ENSP00000494750	9606.ENSP00000369695	0	0	0	0	0	0.118	0.540	0.281	0.683
ACTB	SMARCA2	9606.ENSP00000494750	9606.ENSP00000371638	0	0	0	0	0.049	0.290	0.650	0.612	0.896
ACTB	ALK	9606.ENSP00000494750	9606.ENSP00000373700	0	0	0	0	0.073	0.313	0	0.446	0.617
ACTB	EP400	9606.ENSP00000494750	9606.ENSP00000374212	0	0	0	0	0.042	0.411	0.900	0.454	0.965
ACTB	IGF1	9606.ENSP00000494750	9606.ENSP00000376637	0	0	0	0	0	0	0	0.660	0.660
ACTB	KEAP1	9606.ENSP00000494750	9606.ENSP00000377245	0	0	0	0	0.049	0.078	0	0.612	0.630
ACTB	MYH11	9606.ENSP00000494750	9606.ENSP00000379616	0	0	0	0	0.091	0.368	0.900	0.403	0.961
ACTB	BCL2	9606.ENSP00000494750	9606.ENSP00000381185	0	0	0	0	0	0.071	0	0.881	0.885
ACTB	MYO5A	9606.ENSP00000494750	9606.ENSP00000382177	0	0	0	0	0.042	0.288	0.650	0.304	0.811
ACTB	PBRM1	9606.ENSP00000494750	9606.ENSP00000386593	0	0	0	0	0	0.843	0.800	0.533	0.984
ACTB	CXCR4	9606.ENSP00000494750	9606.ENSP00000386884	0	0	0	0	0.056	0	0	0.596	0.602
ACTB	RHOA	9606.ENSP00000494750	9606.ENSP00000400175	0	0	0	0	0.426	0.070	0.900	0.646	0.978
ACTB	ESR1	9606.ENSP00000494750	9606.ENSP00000405330	0	0	0	0	0	0.571	0	0.882	0.947
ACTB	PTPRC	9606.ENSP00000494750	9606.ENSP00000411355	0	0	0	0	0.063	0.062	0	0.722	0.734
ACTB	IL10	9606.ENSP00000494750	9606.ENSP00000412237	0	0	0	0	0	0	0	0.729	0.729
ACTB	CDKN2A	9606.ENSP00000494750	9606.ENSP00000418915	0	0	0	0	0.042	0.137	0	0.648	0.683
ACTB	EIF4E	9606.ENSP00000494750	9606.ENSP00000425561	0	0	0	0	0.083	0.058	0	0.590	0.615
ACTB	CEBPA	9606.ENSP00000494750	9606.ENSP00000427514	0	0	0	0	0.047	0	0	0.600	0.602
ACTB	HIF1A	9606.ENSP00000494750	9606.ENSP00000437955	0	0	0	0	0.067	0	0	0.781	0.787
ACTB	CLTC	9606.ENSP00000494750	9606.ENSP00000479606	0	0	0	0	0.075	0.113	0	0.656	0.693
ACTB	H3C1	9606.ENSP00000494750	9606.ENSP00000480826	0	0.001	0	0	0.079	0.819	0	0.480	0.906
ACTB	H3C8	9606.ENSP00000494750	9606.ENSP00000484638	0	0.001	0	0	0.079	0.819	0	0.483	0.906
ACTB	ARID1B	9606.ENSP00000494750	9606.ENSP00000490491	0	0	0	0	0.049	0.218	0.800	0.691	0.947
ACTB	NOTCH1	9606.ENSP00000494750	9606.ENSP00000498587	0	0	0	0	0	0.103	0	0.604	0.630
ACTB	CTNNB1	9606.ENSP00000494750	9606.ENSP00000495360	0	0	0	0	0.077	0.294	0	0.802	0.860
ACTB	MRTFA	9606.ENSP00000494750	9606.ENSP00000498671	0	0	0	0	0.055	0.481	0.500	0.497	0.860
ACTB	CDC42	9606.ENSP00000494750	9606.ENSP00000497733	0	0	0	0	0.415	0.070	0.900	0.596	0.975
ACVR1	SMAD3	9606.ENSP00000405004	9606.ENSP00000332973	0	0	0	0	0.077	0.126	0.900	0.573	0.961
ACVR1	SMAD4	9606.ENSP00000405004	9606.ENSP00000341551	0	0	0	0	0.073	0.091	0	0.847	0.860
ACVR1	TGFBR2	9606.ENSP00000405004	9606.ENSP00000351905	0	0	0.083	0.749	0.161	0.259	0	0.706	0.810
ACVR1	ALK	9606.ENSP00000405004	9606.ENSP00000373700	0	0	0	0.564	0	0.092	0	0.602	0.623
ACVR1	HFE	9606.ENSP00000405004	9606.ENSP00000417404	0	0	0	0	0.063	0	0	0.611	0.619
ACVR1	ACVR1B	9606.ENSP00000405004	9606.ENSP00000442656	0	0	0.064	0.914	0	0.620	0.720	0.820	0.979
ACVR1B	SMAD3	9606.ENSP00000442656	9606.ENSP00000332973	0	0	0	0	0.067	0.354	0.500	0.813	0.936
ACVR1B	SMAD4	9606.ENSP00000442656	9606.ENSP00000341551	0	0	0	0	0.062	0.091	0.500	0.911	0.957
ACVR1B	TGFBR2	9606.ENSP00000442656	9606.ENSP00000351905	0	0	0	0.734	0.132	0.229	0	0.643	0.740
ACVR1B	ALK	9606.ENSP00000442656	9606.ENSP00000373700	0	0	0	0	0.043	0.092	0	0.929	0.932
ADHFE1	MRTFA	9606.ENSP00000379865	9606.ENSP00000498671	0.118	0	0	0	0.192	0.606	0.792	0.349	0.955
AFDN	CDH1	9606.ENSP00000355771	9606.ENSP00000261769	0	0	0	0	0.062	0.127	0	0.851	0.867
AFDN	ELL	9606.ENSP00000355771	9606.ENSP00000262809	0	0	0	0	0	0	0	0.808	0.808
AFDN	CDH2	9606.ENSP00000355771	9606.ENSP00000269141	0	0	0	0	0.055	0.100	0	0.717	0.738
AFDN	EGFR	9606.ENSP00000355771	9606.ENSP00000275493	0	0	0	0	0.067	0.184	0	0.547	0.625
AFDN	BCR	9606.ENSP00000355771	9606.ENSP00000303507	0	0	0	0	0.056	0.551	0	0.481	0.760
AFDN	CTNNA1	9606.ENSP00000355771	9606.ENSP00000304669	0	0	0	0	0.064	0.520	0.900	0.690	0.984
AFDN	MLLT10	9606.ENSP00000355771	9606.ENSP00000307411	0	0	0	0	0.056	0	0	0.897	0.899
AFDN	MEN1	9606.ENSP00000355771	9606.ENSP00000337088	0	0	0	0	0.047	0.292	0	0.526	0.652
AFDN	HOXA9	9606.ENSP00000355771	9606.ENSP00000343619	0	0	0	0	0	0	0	0.642	0.642
AFDN	PTPRC	9606.ENSP00000355771	9606.ENSP00000411355	0	0	0	0	0.055	0	0	0.665	0.670
AFDN	EPHA7	9606.ENSP00000355771	9606.ENSP00000358309	0	0	0	0	0.066	0.317	0	0.591	0.716
AFDN	BCL2	9606.ENSP00000355771	9606.ENSP00000381185	0	0	0	0	0	0	0.720	0.202	0.767
AFDN	CTNNB1	9606.ENSP00000355771	9606.ENSP00000495360	0	0	0	0	0.056	0.204	0	0.726	0.776
AFDN	DOT1L	9606.ENSP00000355771	9606.ENSP00000381657	0	0	0	0	0.058	0	0	0.774	0.778
AFDN	RALGDS	9606.ENSP00000355771	9606.ENSP00000361120	0	0	0	0	0	0	0	0.805	0.805
AFDN	AFF1	9606.ENSP00000355771	9606.ENSP00000378578	0	0	0	0	0.056	0	0	0.850	0.852
AFDN	MLLT3	9606.ENSP00000355771	9606.ENSP00000369695	0	0	0	0	0	0	0	0.860	0.860
AFDN	KMT2A	9606.ENSP00000355771	9606.ENSP00000436786	0	0	0	0	0.044	0.292	0	0.817	0.865
AFF1	ELL2	9606.ENSP00000378578	9606.ENSP00000237853	0	0	0	0	0.117	0.616	0.900	0.997	0.999
AFF1	ELL	9606.ENSP00000378578	9606.ENSP00000262809	0	0	0	0	0.113	0.091	0.900	0.998	0.999
AFF1	TCF3	9606.ENSP00000378578	9606.ENSP00000262965	0	0	0	0	0	0	0	0.691	0.691
AFF1	BRD4	9606.ENSP00000378578	9606.ENSP00000263377	0	0	0	0	0.047	0.510	0	0.506	0.749
AFF1	AFF4	9606.ENSP00000378578	9606.ENSP00000265343	0	0	0	0.824	0.113	0.510	0.900	0.985	0.999
AFF1	CDK6	9606.ENSP00000378578	9606.ENSP00000265734	0	0	0	0	0.049	0.109	0	0.606	0.637
AFF1	BCR	9606.ENSP00000378578	9606.ENSP00000303507	0	0	0	0	0.049	0.045	0	0.664	0.668
AFF1	MLLT10	9606.ENSP00000378578	9606.ENSP00000307411	0	0	0	0	0.084	0.292	0	0.979	0.985
AFF1	IKZF1	9606.ENSP00000378578	9606.ENSP00000331614	0	0	0	0	0.053	0.095	0	0.625	0.651
AFF1	SEPTIN6	9606.ENSP00000378578	9606.ENSP00000341524	0	0	0	0	0.042	0	0	0.645	0.645
AFF1	HOXA9	9606.ENSP00000378578	9606.ENSP00000343619	0	0	0	0	0	0	0	0.761	0.761
AFF1	ERCC6	9606.ENSP00000378578	9606.ENSP00000348089	0	0	0	0	0.060	0.107	0.900	0.062	0.910
AFF1	CTR9	9606.ENSP00000378578	9606.ENSP00000355013	0	0	0	0	0.067	0.113	0.900	0.217	0.926
AFF1	MLLT3	9606.ENSP00000378578	9606.ENSP00000369695	0	0	0	0	0	0.842	0.900	0.999	0.999
AFF1	ETV6	9606.ENSP00000378578	9606.ENSP00000379658	0	0	0	0	0.083	0.058	0	0.697	0.715
AFF1	ELP2	9606.ENSP00000378578	9606.ENSP00000414851	0	0	0	0	0.049	0	0.720	0	0.722
AFF1	ELOC	9606.ENSP00000378578	9606.ENSP00000478121	0	0	0	0	0.049	0	0.900	0.068	0.903
AFF1	DOT1L	9606.ENSP00000378578	9606.ENSP00000381657	0	0	0	0	0.049	0.292	0	0.933	0.951
AFF1	KMT2A	9606.ENSP00000378578	9606.ENSP00000436786	0	0	0	0	0.123	0.552	0	0.978	0.990
AFF4	ELL2	9606.ENSP00000265343	9606.ENSP00000237853	0	0	0	0	0.142	0.987	0.900	0.996	0.999
AFF4	ELL	9606.ENSP00000265343	9606.ENSP00000262809	0	0	0	0	0.175	0.849	0.900	0.996	0.999
AFF4	MLLT10	9606.ENSP00000265343	9606.ENSP00000307411	0	0	0	0	0.056	0	0	0.677	0.682
AFF4	DOT1L	9606.ENSP00000265343	9606.ENSP00000381657	0	0	0	0	0.049	0	0	0.710	0.712
AFF4	ELP2	9606.ENSP00000265343	9606.ENSP00000414851	0	0	0	0	0.049	0	0.720	0	0.722
AFF4	TCEA1	9606.ENSP00000265343	9606.ENSP00000428426	0	0	0	0	0.049	0.109	0.800	0.245	0.855
AFF4	ELOC	9606.ENSP00000265343	9606.ENSP00000478121	0	0	0	0	0.049	0	0.900	0.086	0.905
